pmid,doi,resourceName,resourceType,observationType,details,foundIn,confidence
PMID:24386979,10.1186/1471-2407-14-6,ras2Δ,Genetic Reagent,Disease Susceptibility,"ras2Δ yeast strain showed no significant difference in response to hydroquinone treatment compared 
to wild type strain, indicating that modulation of HQ toxicity is specific to signaling through Ras1p.
",results,1.0
PMID:24386979,10.1186/1471-2407-14-6,RAS1 overexpression strain,Genetic Reagent,Disease Susceptibility,"RAS1 overexpression strain (effectively phenocopying ira2Δ with increased Ras signaling) exhibited 
increased sensitivity to hydroquinone treatment, providing mechanistic evidence that active Ras 
signaling level modulates HQ toxicity.
",results,1.0
PMID:24414536,10.1093/neuonc/not242,Nf2(-/-) Schwann cells,Cell Line,Tumor Growth,"Nf2(-/-) Schwann cells were used in allografted mouse models and showed reduced
tumorigenesis severity when treated with rapamycin. The cells demonstrated
tumorigenic potential when transplanted into mice, and this tumorigenesis
was reduced by mTORC1 inhibition without significant toxicity.
",results,0.9
PMID:24414536,10.1093/neuonc/not242,genetically modified mouse model of NF2 schwannoma,Animal Model,Tumor Growth,"The genetically modified mouse model of NF2 schwannoma was used to evaluate
targeted therapy efficacy. The model demonstrated tumor growth that could
be modulated by mTORC1 pathway inhibition, providing evidence for therapeutic
intervention effectiveness.
",results,0.85
PMID:24414536,10.1093/neuonc/not242,rapamycin,Genetic Reagent,Usage Instructions,"Rapamycin was used as an mTORC1 inhibitor and demonstrated efficacy in reducing
NF2-related Schwann cell tumorigenesis severity without significant toxicity.
The compound showed therapeutic potential for NF2 treatment in both cell culture
and animal model systems.
",results,0.9
PMID:24414536,10.1093/neuonc/not242,sirolimus,Genetic Reagent,Usage Instructions,"Sirolimus (a rapalog) was used in an NF2 patient with growing vestibular
schwannomas and induced tumor growth arrest. This clinical observation
supports the therapeutic potential of mTORC1 inhibitors for NF2 treatment.
",results,0.85
PMID:24465906,10.1371/journal.pone.0086115,Nf1Prx1 mice,Animal Model,Body Weight,"Nf1Prx1 mice showed significant shortening and bowing of long bones compared to controls.
The study focused on humerus analysis due to compromised hind limb movement from hip joint fusion.
Bone tissue slices showed 50% reduction of E-modulus (ctrl = 27.5±9.9 GPa; Nf1Prx1 = 15.0±6.7 GPa)
and 35% decrease of ultimate strength (ctrl = 103.9±35.8 MPa; Nf1Prx1 = 67.8±27.5 MPa).
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,Nf1Prx1 mice,Animal Model,Developmental,"Nf1Prx1 mice exhibited enlarged and porous tuberositas deltoideus, massively enlarged arteria nutriens,
and massive cortical bone defects in the distal humerus. These defects were regions of non-mineralized
bone matrix (osteoid) adjacent to ectopic blood vessels. The relative osteoid area was increased 25-fold
and blood vessel area 12-fold compared to controls.
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,Nf1Prx1 mice,Animal Model,Cellular,"Increased micro-porosity due to enlarged osteocyte lacunae. The summed osteocyte lacunae volume per bone volume
was almost doubled in Nf1Prx1 mice (ctrl = 0.020±0.007%, Nf1Prx1 = 0.034±0.011%). Lacunae volume distribution
shifted toward larger sizes with peak maximum at 600 μm³ vs 300 μm³ in controls. Osteocyte lacunae were enlarged
in all measured dimensions (x, y, z).
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,Nf1Col1 mice,Animal Model,Developmental,"Nf1Col1 mice showed a much milder bone phenotype compared to Nf1Prx1. The tuberositas deltoideus was enlarged
and irregularly shaped, but the arteria nutriens had normal size. Fewer and smaller non-mineralized areas
were observed compared to Nf1Prx1 mice. No significant increase in blood vessel related bone porosity was observed.
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,Nf1Col1 mice,Animal Model,Cellular,"Nf1Col1 mice showed significantly increased osteocyte lacunae volume (ctrl = 0.036±0.003%, Nf1Col1 = 0.041±0.002%)
but to a lesser extent than Nf1Prx1 mice. Lacunae volume distribution was shifted toward larger size intervals.
Osteocyte lacunae morphology was enlarged in all measured dimensions similar to Nf1Prx1 mice.
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,panendothelial cell antigen,Antibody,Usage Instructions,"Successfully used for immunodetection to confirm vascular endothelial identity of cells within macro-porotic
bone defects in Nf1Prx1 mice. Applied on frozen tissue sections (5 μm) with standard immunohistochemistry
protocol including permeabilization with 0.1% saponin and blocking with 5% donkey serum.
Analyzed with confocal microscopy.
",results,1.0
PMID:24465906,10.1371/journal.pone.0086115,ImageJ,Computational Tool,Usage Instructions,"Used for analysis of EDX (Energy Dispersive X-ray spectroscopy) images to assess mineralization degree
and element gradients in whole humeri tissues from Nf1Prx1 samples. Successfully processed EDX maps
created to map mineralization patterns.
",methods,1.0
PMID:24470552,10.1093/neuonc/not317,S462,Cell Line,Tumor Growth,"Human S462 MPNST stemlike cells (MSLCs) formed tumors when implanted into sciatic nerves 
of athymic mice. Single intratumoral injection of G47Δ significantly inhibited tumor 
growth and prolonged survival in this model.
",results,0.9
PMID:24470552,10.1093/neuonc/not317,M2 (37-3-18-4),Cell Line,Tumor Growth,"Mouse M2 (37-3-18-4) MPNST cells formed tumors with varying growth kinetics when 
implanted in immunocompetent mice. Single intratumoral injection of G47Δ significantly 
inhibited tumor growth and prolonged survival.
",results,0.9
PMID:24470552,10.1093/neuonc/not317,G47Δ expressing IL-12,Genetic Reagent,General Comment or Review,"Local IL-12 expression significantly improved the efficacy of G47Δ in syngeneic mice 
compared to unmodified G47Δ, demonstrating enhanced therapeutic potential of the 
cytokine-armed oncolytic virus.
",results,0.95
PMID:24470552,10.1093/neuonc/not317,G47Δ expressing platelet factor 4,Genetic Reagent,General Comment or Review,"PF4 expression prolonged survival in the MPNST model, though the effect was less 
pronounced than IL-12 expression, indicating moderate therapeutic benefit of this 
anti-angiogenic approach.
",results,0.85
PMID:24470552,10.1093/neuonc/not317,athymic mice,Animal Model,Issue,"Injection of G47Δ directly into the sciatic nerve of athymic mice resulted in only 
mild symptoms that did not differ from phosphate buffered saline control, demonstrating 
safety of the oncolytic virus in this immunodeficient model.
",results,0.9
PMID:24509877,10.1038/onc.2013.506,ST88-14,Cell Line,Cellular,"NF1-deficient MPNST cell line showed 24-fold downregulation of MAF expression relative to normal human Schwann cells (NHSC).
MAF expression was increased 4-fold in ST88-14 cells expressing NF1-GRD compared to control virus.
Cells demonstrated elevated Ras-GTP levels and downstream P-MEK and P-ERK activation due to NF1 loss.
",results,1.0
PMID:24509877,10.1038/onc.2013.506,S462-TY,Cell Line,Cellular,"MPNST cell line showed significantly decreased metabolic activity (MTS assay) and increased apoptotic cell death (flow cytometry) 
48 hours after MAF transduction. Cells demonstrated decreased anchorage-independent growth in soft agar when overexpressing MAF.
However, after transient effects, MAF expressing cells were able to proliferate with increased metabolic activity and BrdU incorporation.
",results,1.0
PMID:24509877,10.1038/onc.2013.506,S462-TY,Cell Line,Tumor Growth,"In xenograft models, S462-TY cells overexpressing MAF produced larger tumors than vector control tumors.
Tumors showed increased pS6 and decreased DEPTOR expression, indicating enhanced mTOR pathway activity.
MAF overexpression enhanced sensitivity to RAD001 (mTOR inhibitor) treatment both in vitro and in vivo.
",results,1.0
PMID:24509877,10.1038/onc.2013.506,athymic nude mice,Animal Model,Tumor Growth,"6-8 week old female athymic nude (nu/nu) mice from Harlan were used for xenograft studies.
Mice injected with S462-TY cells expressing inducible MAF showed enhanced tumor growth compared to vector controls.
Combination treatment with MAF overexpression and RAD001 (10mg/kg) resulted in significant decrease in tumor volume.
",results,1.0
PMID:24509877,10.1038/onc.2013.506,BALB/c nu/nu mice,Animal Model,Tumor Growth,"BALB/c nu/nu mice injected with S462-TY cells transduced with doxycycline-inducible MAF developed larger tumors 
than those injected with vector-control cells. Tumors demonstrated crosstalk to the mTOR pathway with increased 
pS6 and decreased DEPTOR levels, particularly in regions of densely packed growing tumor cells.
",results,1.0
PMID:24509877,10.1038/onc.2013.506,ImageJ,Computational Tool,Usage Instructions,"ImageJ software (NIH) was used to acquire microscopic images on a Zeiss Axiovert 200M microscope.
Used for immunocytochemistry image acquisition of cells stained with primary antibodies (S100β, MBP, BLBP)
and TRITC-conjugated secondary antibodies, with DAPI nuclear labeling.
",methods,1.0
PMID:24509877,10.1038/onc.2013.506,FlowJo,Computational Tool,Usage Instructions,"FlowJo software was used to analyze flow cytometry data from FACSCanto (Becton Dickinson) instrument.
Applied for analysis of propidium iodide and annexin staining to assess apoptosis in MPNST cells 
transduced with MAF or vector control and induced with doxycycline for 24 hours.
",methods,1.0
PMID:24558021,10.1093/neuonc/nou020,Ki67,Antibody,Cellular,"Ki67 levels are linked to YAP, p-Her3, and PDGFβ expression levels in human schwannomas.
This indicates that Ki67 (a proliferation marker) correlates with specific signaling pathway
components, suggesting these pathways control tumor cell proliferation.
",results,0.9
PMID:24558021,10.1093/neuonc/nou020,RTK arrays,Genetic Reagent,Molecular,"RTK arrays identified Her2, Her3, PDGFRβ, Axl, and Tie2 as frequently activated receptor
tyrosine kinases in human schwannomas. This screening approach revealed the most relevant
RTK targets in these tumors.
",results,0.85
PMID:24558021,10.1093/neuonc/nou020,reverse-phase protein array,Genetic Reagent,Molecular,"RRPA analysis demonstrated correlations between Ki67 proliferation levels and expression
of YAP, p-Her3, and PDGFRβ, establishing links between these signaling components and
tumor cell proliferation in schwannomas.
",results,0.9
PMID:24558021,10.1093/neuonc/nou020,schwannoma cells,Cell Line,Molecular,"In schwannoma cells in culture, Her2, Her3, and PDGFRβ were identified as transcriptional
targets of Yes-associated protein (YAP), demonstrating YAP's role in controlling expression
of these receptor tyrosine kinases.
",results,0.8
PMID:24558021,10.1093/neuonc/nou020,schwannoma cells,Cell Line,General Comment or Review,"The expression of signaling effectors (Her2, Her3, PDGFRβ, Axl, Tie2, YAP) is very variable
between tumors, which may result in strong differences in response to targeted therapy.
This variability was observed across the 68 human schwannoma samples analyzed.
",both,0.85
PMID:24559228,10.1186/1866-1955-6-4,MATLAB,Computational Tool,Usage Instructions,"MATLAB R2008a was used to generate visual stimuli for the EEG experiments. The software was used
in conjunction with STIM 2 presentation software to create circular horizontal Gabors (sinewave
gratings modulated by a Gaussian window) for achromatic, red-green, and blue-yellow visual stimulation.
Stimuli were calibrated for specific chromatic properties using cone contrast space calculations.
",methods,0.95
PMID:24559228,10.1186/1866-1955-6-4,Scan 4.5,Computational Tool,Usage Instructions,"Scan 4.5 (Neuroscan) was used for comprehensive EEG data analysis including: automated eye blink
artifact correction using spatial principal component analysis, bandpass filtering (1-100 Hz),
epoch extraction, artifact rejection (>100 μV threshold), VEP averaging, and spectral analysis
using fast Fourier transforms. The software enabled both time-domain and frequency-domain analyses
of visual evoked potentials.
",methods,0.95
