_pmid,_doi,_publicationTitle,_year,_toolName,_toolType,_usageType,usageId,publicationId,resourceId
PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,NF95.11b,cell_lines,Experimental Usage,2d3657c0-c193-52ae-ab2a-25273f940154,e4c90cba-6892-5708-aa15-ef0b87142fe0,4759e8ba-b29a-58eb-bad8-160f243e4f6e
PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,NF95.6,cell_lines,Experimental Usage,1200b509-be23-5290-b09c-6901566b8727,e4c90cba-6892-5708-aa15-ef0b87142fe0,6c3cc53f-b3e5-58dc-bbe2-f0a8d11e9a76
PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,SNF94.3,cell_lines,Experimental Usage,e172c4b8-f6e9-58e0-b1a5-b4a61faa4f0d,e4c90cba-6892-5708-aa15-ef0b87142fe0,cda1c13a-47d6-5e8a-933f-805a61108d62
PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,JW18.2,cell_lines,Experimental Usage,8efeac4d-ac2b-5412-8dcc-e5ff7664c788,e4c90cba-6892-5708-aa15-ef0b87142fe0,cf536d94-52ae-5b02-b0af-27ea0bcd85aa
PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,JW23.3,cell_lines,Experimental Usage,0826bf05-bea4-55ea-9956-c2431aeddb8e,e4c90cba-6892-5708-aa15-ef0b87142fe0,bdaa0134-6ccc-58a1-96fe-06048cca5f31
PMID:36148553,10.1093/brain/awac342,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma.,,KT21-MG1,cell_lines,Experimental Usage,83e001a9-f5b5-57a1-ac4a-3047e2acbd16,865f5011-5b7e-5810-85d5-63c582ea12bf,e0c247ed-04f8-5270-bb80-c82f5b38bcaf
PMID:36148553,10.1093/brain/awac342,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma.,,293FT,cell_lines,Experimental Usage,b89c7020-3257-514c-bcbf-ae15c45e314c,865f5011-5b7e-5810-85d5-63c582ea12bf,460c872a-9d2f-5138-96ec-d90b4c3c07d5
PMID:36420221,10.1016/j.omtn.2022.10.026,Antisense oligonucleotides targeting exon 11 are able to partially rescue the NF2-related schwannomatosis phenotype,,NF2 primary fibroblasts,cell_lines,Experimental Usage,4a45fdd1-9475-5593-ba58-d988ee9236ed,6af169cf-6643-50d1-af2e-726b5b582bca,3b885fc6-2b81-5135-b19d-41858172ab16
PMID:32438526,10.1002/lary.28671,Effects of Neurod1 Expression on Mouse and Human Schwannoma Cells.,,Primary human vestibular schwannoma (VS) cell cultures,cell_lines,Experimental Usage,907dc753-7d04-582e-8540-7ee8acf51c42,95f1082d-f96e-5e7d-8f17-7f4a01bed966,fa2d697c-87d5-5ca6-8521-55dfc7fcb50f
PMID:18367665,10.1124/jpet.107.135830,Induction of apoptosis in neurofibromatosis type 1 malignant peripheral nerve sheath tumor cell lines by a combination of novel farnesyl transferase inhibitors and lovastatin.,,Primary normal rat Schwann cells,cell_lines,Experimental Usage,2e53b7b7-5929-5882-a588-ae185fbbd891,f8b03487-e857-596e-98f5-344819871865,59af1a48-5ee8-5532-90c0-5083623295ab
PMID:40723243,10.3390/cancers17142359,The Combination of HSP90 Inhibitors and Selumetinib Reinforces the Inhibitory Effects on Plexiform Neurofibromas.,,ipNF05.5 Mixed Clones,cell_lines,Experimental Usage,95e6d4d5-e824-52e5-b61e-bb67be87be12,534364ec-5bd4-5066-8aab-1b44350472e7,288557ae-3aa6-5fe4-b4f2-c31f47d02d5c
PMID:25043591,10.1002/jbmr.2316,Combined MEK inhibition and BMP2 treatment promotes osteoblast differentiation and bone healing in Nf1Osx -/- mice.,,Nf1flox/flox bone marrow stromal cells,cell_lines,Experimental Usage,4e69a044-d3ea-5e74-8e2f-0408bea1bced,98f04c40-6c31-53bf-a60f-ca873e104087,2cfe2fe7-e0f5-5eec-8a23-6ca6e83eb7ad
PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,DH5α bacteria,cell_lines,Experimental Usage,74ed9bb8-7699-5833-9337-cbacd968dbf1,5ff33f31-22ea-51f6-80a7-083a5a4086d0,7480155a-57b0-57dc-922d-abf33faa35e1
PMID:28392281,10.1016/j.expneurol.2017.04.001,Human stem cell modeling in neurofibromatosis type 1 (NF1).,,tail-tip fibroblasts (TTFs),cell_lines,Experimental Usage,cf34bad6-4fb2-534b-b278-c7f539efd9d1,0a012be1-237b-5d4e-827b-677e1675a59c,ac5786d9-0742-5caf-a7fc-62296288ec15
PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Neural stem cells,cell_lines,Experimental Usage,d305db74-c751-5bdd-af63-c2e3ee895391,b2eac4d3-8154-523b-b09a-6ef969dbe85f,e4274a5c-5e95-5610-aeb8-5fa130b1f8c4
PMID:24817309,10.1371/journal.pone.0097320,Nf2/Merlin controls spinal cord neural progenitor function in a Rac1/ErbB2-dependent manner.,,Nf2-deficient spinal cord neural progenitor cells,cell_lines,Experimental Usage,dea21cf1-7664-5397-a53e-e20915585dfc,54cd37ba-40ed-5391-99a0-0c3e536cb934,ef45ea0c-0c92-5916-b2bb-3e9c6f13c3ac
PMID:41001593 | PMID:32948135,10.1080/23723556.2025.2561292 | 10.1186/s12885-020-07397-w,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor. | Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,NSF1,cell_lines,Experimental Usage,7b6c33ae-80c6-58fb-9b72-7af33ce751cb,a6120f0c-6961-5b3e-be52-3a366d491fad,a294f2eb-af7f-5ab4-887a-5bc0b414a9bb
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,BRGN,cell_lines,Experimental Usage,476b694e-5c7b-5eff-ba88-4873d85e893f,d40edf1b-e3a9-5d8d-be4f-1143945ba052,34ebc8df-ab6a-570c-9a4d-1715a7c7f0e1
PMID:41001593,10.1080/23723556.2025.2561292,Loss of Schwann cell's normal rhythmic core clock gene expression and gain of rhythmic expression of oncogenic driver genes in malignant NF1-associated peripheral nerve sheath tumor.,,primary human Schwann cells (HSC),cell_lines,Experimental Usage,46392633-e489-5bf1-9c84-f13f75b5b027,d40edf1b-e3a9-5d8d-be4f-1143945ba052,c60fdd8e-c993-5ad6-874b-29c519f3858c
PMID:38203448,10.3390/ijms25010277,FT895 Impairs Mitochondrial Function in Malignant Peripheral Nerve Sheath Tumor Cells.,,Normal human Schwann cells (HSC),cell_lines,Experimental Usage,9b132f11-ff5c-508c-a577-d04a2df846ec,d9a7289e-feee-568c-9764-232590a16e2d,3254ce41-7862-57ab-935c-4b6f282d4738
PMID:32948135,10.1186/s12885-020-07397-w,Anti-cancer agent 3-bromopyruvate reduces growth of MPNST and inhibits metabolic pathways in a representative in-vitro model.,,B8 fibroblasts,cell_lines,Experimental Usage,cb4dfcf1-22c7-5d58-9f91-76ac12a7abba,f32dd9db-df78-56f6-9e6f-c9fed4cfff2c,7f3d32b3-ede5-5eb8-9a19-d166f7b27814
PMID:33658640,10.1038/s41416-021-01270-8,Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours.,,95.6,cell_lines,Experimental Usage,58b337b0-b7a4-5cc8-828d-a40f76225507,530910bf-7a1c-50fa-8d7c-5ddf953165bb,995f5d9c-d3eb-5dbf-822d-dd2a4bca5a8b
PMID:33658640,10.1038/s41416-021-01270-8,Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours.,,ipn02.3,cell_lines,Experimental Usage,517811ae-597e-53f9-82c0-c9e3d3a31531,530910bf-7a1c-50fa-8d7c-5ddf953165bb,f3d45911-0f4c-54fa-a862-1433f7460f1f
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,JH-2–009,cell_lines,Experimental Usage,333a3c2f-3e3c-5656-ac35-860dbb11ead8,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,194c9a0e-18ca-5ebb-9e5e-93a962a93163
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,JH-2–055,cell_lines,Experimental Usage,da1de80d-463e-5fc4-b4c9-d322f7086f3e,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,e0625198-9dc5-521c-82ef-a61e1158c796
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,JH-2–060,cell_lines,Experimental Usage,d40716cd-3de0-5fb3-a659-5e4079591827,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,d420daba-7fa5-5556-aa66-a9d02c26af82
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,JH-2–074,cell_lines,Experimental Usage,4a6aab13-7a5a-5a96-9907-fa031368c064,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,220fb2ec-c4d5-52d8-9fc6-8059b1ac6f56
PMID:33032988,10.1158/0008-5472.CAN-20-1365,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,JH-2–077,cell_lines,Experimental Usage,9df8d25f-ce00-5bd1-8782-8b81046d4c13,aa79d0a8-45d4-5bdc-af48-1b8a3a34eb9d,c1327f0c-441a-5f3c-a9e3-5ef76df56153
PMID:38811427,10.1186/s41687-024-00732-w,Quality of life in individuals with neurofibromatosis type 1 associated cutaneous neurofibromas: validation of the Dutch cNF-Skindex.,,cNF-Skindex,clinical_assessment_tools,Experimental Usage,6f874e06-8267-50be-9c59-ad272942e2fb,0fe7de6e-65a8-5a2b-bec9-f97f0c9dfc00,41690aa7-93cc-5c85-8579-9367d647b0b1
PMID:28193237,10.1186/s12955-017-0607-y,Evaluation of quality of life in adults with neurofibromatosis 1 (NF1) using the Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire.,,Impact of NF1 on Quality Of Life (INF1-QOL) questionnaire,clinical_assessment_tools,Development,0734b073-bc3d-5f6a-94f4-84fe23b17be1,ccf34650-cde9-5b19-9c9d-2f0496c47156,8d085b33-a06f-5476-957f-c1d438011c8c
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,Cirrus HD-OCT,clinical_assessment_tools,Experimental Usage,aa40c7ee-678c-5a51-9096-a63a4d351f0a,07838565-b674-53d8-9b2d-c0021a95159e,57f38f1c-aef0-5b8b-a0d6-1150edeeab07
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,Teller acuity cards,clinical_assessment_tools,Experimental Usage,91d39f8a-a23c-5280-bcb7-09d690acc07b,07838565-b674-53d8-9b2d-c0021a95159e,36ba0734-10fe-5733-b761-fed8ba10b043
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,Cardiff acuity cards,clinical_assessment_tools,Experimental Usage,a9cb8415-66d5-56e7-9a29-2598d0f3eda6,07838565-b674-53d8-9b2d-c0021a95159e,e4d24f91-9ec0-5c15-bccb-11594e0f2602
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,Lea cards,clinical_assessment_tools,Experimental Usage,477a6edc-6167-58d6-8bf2-c8229749d3ff,07838565-b674-53d8-9b2d-c0021a95159e,71b9e485-eb19-5321-b8b5-cccda706fe04
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,KM (Konstantin Moutakis) cards,clinical_assessment_tools,Experimental Usage,9d5cd7f2-a777-5af9-9cd2-41343bafc662,07838565-b674-53d8-9b2d-c0021a95159e,dd140fcf-1389-5b90-94da-8978ca70bf86
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,Humphrey Field Analyzer perimetry,clinical_assessment_tools,Experimental Usage,21b921b7-0a81-55dc-b026-047ab41d36b7,07838565-b674-53d8-9b2d-c0021a95159e,cbb461af-25d6-591f-864c-b4808d7d6989
PMID:38990917,10.1371/journal.pone.0305548,Optical coherence tomography of the macular ganglion cell layer in children with neurofibromatosis type 1 is a useful tool in the assessment for optic pathway gliomas.,,World Health Organization Categories of Childhood VI scale,clinical_assessment_tools,Experimental Usage,132af402-7f25-5c61-8388-9590983e2bfa,07838565-b674-53d8-9b2d-c0021a95159e,814144de-175f-512e-9299-125ece9cc7e4
PMID:40737523,10.2196/71728,Clinician Perspectives of a Magnetic Resonance Imaging-Based 3D Volumetric Analysis Tool for Neurofibromatosis Type 2-Related Schwannomatosis: Qualitative Pilot Study.,,Likert scale questionnaire,clinical_assessment_tools,Experimental Usage,4f1dd2b3-e65d-5989-ba2e-4660a5b4cd55,6830a023-9b5c-5a09-95de-fc3861b093aa,5b689dd7-5fc9-567b-9415-ba38fc1d245c
PMID:31053133,10.1186/s13023-019-1067-8,Burden of adult neurofibromatosis 1: development and validation of a burden assessment tool.,,BoN (Burden of NF1) questionnaire,clinical_assessment_tools,Development,17d28945-5619-5d56-ba79-00f5a2bb28c4,ff4c2d09-73b0-525c-9478-e3e1c6e9682c,bd963f64-921c-550d-9232-3c624b167c15
PMID:31053133,10.1186/s13023-019-1067-8,Burden of adult neurofibromatosis 1: development and validation of a burden assessment tool.,,Dermatology Life Quality Index (DLQI),clinical_assessment_tools,Experimental Usage,7f9eae4d-057a-5b31-82fe-1b6481c14d67,ff4c2d09-73b0-525c-9478-e3e1c6e9682c,d3b1dfbf-71ee-5e64-aa45-833969852d65
PMID:31053133,10.1186/s13023-019-1067-8,Burden of adult neurofibromatosis 1: development and validation of a burden assessment tool.,,SF12,clinical_assessment_tools,Experimental Usage,592b9f03-bdf9-50af-b596-8a13b4b555e6,ff4c2d09-73b0-525c-9478-e3e1c6e9682c,cd5ce5c7-6228-5faf-9949-4ca03c7e99c1
PMID:33085177 | PMID:38499890,10.1002/mgg3.1530 | 10.1186/s41687-024-00714-y,"The development of the PlexiQoL: A patient-reported outcome measure for adults with neurofibromatosis type 1-associated plexiform neurofibromas. | The PlexiQoL, a patient-reported outcome measure on quality of life in neurofibromatosis type 1-associated plexiform neurofibroma: translation, cultural adaptation and validation into the Dutch language for the Netherlands.",,PlexiQoL,clinical_assessment_tools,Development,0382a519-47f2-5674-bdef-43f7d7870a59,cede9ef0-255b-5f47-b1e2-9cd325889963,1b6e2a2a-af7b-595c-ac77-fca8a5b13e5d
PMID:34106871,10.1109/JBHI.2021.3087735,DINs: Deep Interactive Networks for Neurofibroma Segmentation in Neurofibromatosis Type 1 on Whole-Body MRI.,,DINs (Deep Interactive Networks),computational_tools,Development,427022ea-30bf-55d4-9536-c1c038d29817,c857d81e-5c94-5f0b-a9d3-8b814b08d3f1,4a49f884-8997-5884-939d-d32a027ba173
PMID:40887659,10.1186/s40246-025-00803-z,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity.,,RENOVO-NF1,computational_tools,Development,ac513c73-c841-57fb-a231-83630df75bf7,7ae7d9c2-a4ec-5110-8624-4867400dace2,f6f44b1b-1184-59e7-83fd-bc9eade2284f
PMID:35589737,10.1038/s41467-022-30466-6,Neuronal hyperexcitability drives central and peripheral nervous system tumor progression in models of neurofibromatosis-1.,,shNF1,genetic_reagents,Experimental Usage,06db1f73-d104-5fd8-bd3d-8a2352bed9d2,686ba2dd-21f7-5c0f-9c35-4a10134fe88f,31f7668c-a012-593c-8da4-f3cd33132a7f
PMID:38216123,10.1016/j.molmet.2024.101876,NF1 deficiency drives metabolic reprogramming in ER+ breast cancer.,,NF1 gRNA,genetic_reagents,Experimental Usage,b13b1850-2e06-5e2d-8a22-4cd6f9a47d33,abb89502-7575-51d1-9884-ddca97a2d316,bca1003e-cc07-5aef-bafa-63c5c19414f9
PMID:31836666 | PMID:36689660,10.1074/jbc.RA119.010934 | 10.1073/pnas.2208960120,Biochemical and structural analyses reveal that the tumor suppressor neurofibromin (NF1) forms a high-affinity dimer. | Destabilizing NF1 variants act in a dominant negative manner through neurofibromin dimerization.,,NF1 isoform 2,genetic_reagents,Experimental Usage,bb2df413-72b9-5f11-a72a-c84e6095f6a8,cfff6c07-6540-5a03-8a19-d1158560cd09,06cfd3ee-3729-5709-b480-369992a65417
PMID:33273014 | PMID:29715273 | PMID:30274821 | PMID:26219339 | PMID:24595234,10.1074/jbc.RA120.014960 | 10.1371/journal.pone.0196726 | 10.1016/j.ebiom.2018.09.042 | 10.18632/oncotarget.4858 | 10.1371/journal.pone.0090853,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition. | Neurofibromatosis type 2 tumor suppressor protein is expressed in oligodendrocytes and regulates cell proliferation and process formation. | Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors. | A high-throughput kinome screen reveals serum/glucocorticoid-regulated kinase 1 as a therapeutic target for NF2-deficient meningiomas. | In vivo functional analysis of the human NF2 tumor suppressor gene in Drosophila.,,NF2,genetic_reagents,Experimental Usage,0f2a9f25-f256-5a9d-8311-a86ee1f2cf75,d5f3621f-a9b1-592c-b06f-cf4df05097a9,c732c818-394c-51d3-99d5-c960a3514166
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,SPRED1,genetic_reagents,Experimental Usage,f7dcbd69-232f-50a4-ba9d-822be53b90cc,e687328f-6e1a-58b4-bed5-5f4a0380626e,c97c2874-6530-5a9f-be63-3228031d0f39
PMID:32461556 | PMID:38481529 | PMID:39890807 | PMID:34646065 | PMID:37446790 | PMID:34011935 | PMID:29670214 | PMID:37140985 | PMID:36241865,10.1038/s41467-020-16432-0 | 10.3389/fcell.2024.1359561 | 10.1038/s41598-024-84493-y | 10.1155/2021/9386823 | 10.3390/molecules28135128 | 10.1038/s41419-021-03802-9 | 10.1038/s41598-018-24310-5 | 10.1172/JCI168227 | 10.1038/s12276-022-00850-9,Assessing the origin of high-grade serous ovarian cancer using CRISPR-modification of mouse organoids. | Generation of heterozygous and homozygous NF1 lines from human-induced pluripotent stem cells using CRISPR/Cas9 to investigate bone defects associated with neurofibromatosis type 1. | Global proteomics and affinity mass spectrometry analysis of human Schwann cells indicates that variation in and loss of neurofibromin (NF1) alters protein expression and cellular and mitochondrial metabolism. | Survival and | Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway. | Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine. | Restoring functional neurofibromin by protein transduction. | Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor. | Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,Nf1,genetic_reagents,Experimental Usage,3116577c-3599-505d-a90a-e04b5d80c3a9,23c57071-b75b-5d71-a8c5-4f57f690ac5b,182aad93-5fa7-51dc-b298-2c359c28371f
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,Merlin,genetic_reagents,Experimental Usage,321f4779-13ca-5a1a-be45-b299759fcaf5,a64e9b65-068b-5d68-8369-dcfe8e1f7a64,83ecd84b-4ddc-52b4-9b65-26baf7f4e30d
PMID:39129390,10.1002/1878-0261.13704,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,,dNf1,genetic_reagents,Experimental Usage,597c6712-d495-58e1-8004-3fede96f345d,0d572b03-b1ed-5e1d-9f5a-0a036c3924ff,6a54cddc-272f-5cfc-b063-48f9969606ab
PMID:24509877 | PMID:35393510 | PMID:16835260 | PMID:38000020,10.1038/onc.2013.506 | 10.1038/s41418-022-00991-4 | 10.1093/hmg/ddl165 | 10.1126/sciadv.adg8876,MAF mediates crosstalk between Ras-MAPK and mTOR signaling in NF1. | Tumor growth of neurofibromin-deficient cells is driven by decreased respiration and hampered by NAD | Nf1+/- mast cells induce neurofibroma like phenotypes through secreted TGF-beta signaling. | CDK4/6 inhibition enhances SHP2 inhibitor efficacy and is dependent upon RB function in malignant peripheral nerve sheath tumors.,,NF1-GRD,genetic_reagents,Experimental Usage,75bedd3d-de9f-50fb-b02a-5f858bdf5d95,009a9b67-d199-5bcf-8f59-3ab78c271baa,e38aa0ec-2c20-56e8-a848-a9dc9af01121
PMID:37520682,10.1016/j.omtn.2023.06.018,Combining nonsense mutation suppression therapy with nonsense-mediated decay inhibition in neurofibromatosis type 1.,,NF1-targeting TALEN,genetic_reagents,Experimental Usage,636d40b2-4d48-51f1-b36a-16070f50fd9a,d2f07474-f43f-50f7-abc1-ecf76627be65,47c4dd20-2b55-5df4-8b68-67057a9b3504
PMID:37520682,10.1016/j.omtn.2023.06.018,Combining nonsense mutation suppression therapy with nonsense-mediated decay inhibition in neurofibromatosis type 1.,,NF1 DLR,genetic_reagents,Experimental Usage,cdb8a219-076a-5c66-a879-c86f6eadaeeb,d2f07474-f43f-50f7-abc1-ecf76627be65,01acf277-b66a-501f-9790-86b8b22e9a4a
PMID:22901811,10.1016/j.cell.2012.06.034,ERK inhibition rescues defects in fate specification of Nf1-deficient neural progenitors and brain abnormalities.,,Nf1 flox,genetic_reagents,Experimental Usage,265957c5-7e6e-5869-b338-790b008be252,9c33f2c2-8d6b-5387-a09b-d1eaf1d44dd0,fce11210-d4af-59a8-9332-478ee203fab0
PMID:22901811,10.1016/j.cell.2012.06.034,ERK inhibition rescues defects in fate specification of Nf1-deficient neural progenitors and brain abnormalities.,,Nf1 KO,genetic_reagents,Experimental Usage,ac329603-1408-52ab-8a3e-ef8ced57fd09,9c33f2c2-8d6b-5387-a09b-d1eaf1d44dd0,9eac762d-fe39-5dd6-92f3-8ef4b951e1c2
PMID:40590220,10.1172/JCI188932,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,,human neurofibromin,genetic_reagents,Experimental Usage,b7085b43-00fc-527a-b0b3-9bd3e2466be9,91102d9b-3d20-56e0-90c2-ca7bd11b41fc,2af24a58-4a08-5f34-b39a-00372f6d22a8
PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,NF1 capture probes,genetic_reagents,Experimental Usage,4f1d7d73-108d-5a2e-8c55-60630dd37213,81eaad47-a8e9-576a-a11f-78bfca11d133,6aef8f45-05fd-54b2-a19a-73f1688f586e
PMID:20195187,10.1097/MAO.0b013e3181d2777f,Merlin knockdown in human Schwann cells: clues to vestibular schwannoma tumorigenesis.,,neurofibromin 2,genetic_reagents,Experimental Usage,cb446af9-29b9-5291-90f6-d922ccad4702,2f4c6836-84ea-5091-b651-3c23a073ed61,a7926f94-fdf4-5cc2-8b55-e3a892f2de94
PMID:30274821,10.1016/j.ebiom.2018.09.042,Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors.,,NF2 shRNA,genetic_reagents,Experimental Usage,e7b21490-1fd4-5a4f-af08-b98df0fa7f4c,abf6a2b1-3b0c-5df8-a16e-d264bd0469bc,cb62b06d-517e-5577-b058-c6dc50f63e15
PMID:28831766,10.1007/s12104-017-9768-1,NMR resonance assignments of the EVH1 domain of neurofibromin's recruitment factor Spred1.,,Spred1(EVH1),genetic_reagents,Experimental Usage,9a69fa4c-c95d-5eb7-8ac2-d80d475b3d26,0cdefd2a-bf11-5ffc-a43b-0f263626c7a8,9762d0c4-3a1e-5b5f-bcb2-68b7de13fc26
PMID:18974932,10.1007/s11060-008-9721-3,A role for the p53 pathway in the pathology of meningiomas with NF2 loss.,,NF2 TET,genetic_reagents,Experimental Usage,18f7176d-5d4d-5081-9541-48d3ffc613c7,f902443e-333e-54eb-83a6-e463afe3e86f,31ce5396-5fef-5952-973a-b36931af7123
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,Merlin isoform 1,genetic_reagents,Experimental Usage,7327acb0-3da8-5996-a8c3-33a4266d20ee,b4813465-f1a7-5d30-a546-abb518cc1dda,58f25ef1-d11b-59e3-9649-436ff28ce3e7
PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,Merlin(S518D) and Merlin(S518E) mutants,genetic_reagents,Experimental Usage,b6437392-e761-55f3-a2d7-53e083f3b2f0,b4813465-f1a7-5d30-a546-abb518cc1dda,35b70a2e-944e-5366-90e3-312dccf7dd9b
PMID:25043298,10.1038/onc.2014.185,Oncogenic role of Merlin/NF2 in glioblastoma.,,Merlin siRNA,genetic_reagents,Experimental Usage,95008ac5-da45-58b7-af96-08e5a18fa4b5,107350fd-06aa-5a46-b6d8-3bc0f5fccb45,cbc093da-7e68-5b32-818b-f5c9fa24b551
PMID:25043298,10.1038/onc.2014.185,Oncogenic role of Merlin/NF2 in glioblastoma.,,HA-Merlin,genetic_reagents,Experimental Usage,a255703a-bca5-5e3e-81c3-2868bd068c72,107350fd-06aa-5a46-b6d8-3bc0f5fccb45,e27b27fb-155e-5921-902e-5e9db24a264a
PMID:25043298,10.1038/onc.2014.185,Oncogenic role of Merlin/NF2 in glioblastoma.,,S518A HA-Merlin,genetic_reagents,Experimental Usage,6d297b9b-4625-5027-bd4e-e11fd87525cf,107350fd-06aa-5a46-b6d8-3bc0f5fccb45,f650c0fa-4167-5038-a70d-c72ac33d2495
PMID:39415595,10.1242/dmm.050862,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,,nf2a/b-4sgRNA,genetic_reagents,Experimental Usage,bf0b28b1-d426-5d34-9730-18c2071952dc,4ae7a300-d8f1-5cab-815b-f1652288fa55,6f302b53-8c6e-5217-b02e-577bc50d14fe
