_pmid,_doi,_publicationTitle,resourceName,resourceType,observationType,details,foundIn,contextSnippet,confidence
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",Merlin siRNA (SASI_Hs_01_00188862),genetic_reagent,Mechanistic,Increased basal invasion 4-fold and almost doubled TGFβ-1-induced invasiveness,Results,siRNA-mediated knockdown of Merlin...increased basal invasion 4-fold and almost doubled TGFβ-1-induced invasiveness,0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,Ben-Men-1,cell_line,Biomarker,"Shows increased NRG1, HBEGF, and APLN expression compared to NF2(+) cells, with NRG1 showing 6.28 log2FC (p=1.45×10^-8)",Results,"qPCR confirmed increased expression of NRG1, HBEGF, and APLN in NF2-null(-) CRISPR-modified arachnoidal cells (AC-CRISPR) cells and MN line Ben-Men-1 compared with NF2-expressing(+) ACs",0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,Ben-Men-1,cell_line,Biomarker,Secretes NRG1 ligand detectable in 48h concentrated medium,Results,"Immunoblotting revealed NRG1 secretion in 48 h-concentrated medium (48 h-CM) from NF2(−) AC cells and Ben-Men-1, whereas 48 h-CM from NF2(+) ACs or 0 h-CM from NF2(−) ACs showed no signal",0.9
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,MM-121,antibody,Efficacy,"Maximum response of 12.3% inhibition (87.7% viable cells remaining) at 10 μM in Ben-Men-1 cells, IC50 could not be determined",Results,"In Ben-Men-1 cells, MM-121 treatment only led to an MR at 10 μM of 12.3% inhibition (87.7% viable cells remaining), and calculated IC50...could not be determined",0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,MM-121,antibody,Mechanistic,Blocked activated pERBB3 Y1197 in unstimulated and NRG1-stimulated cells at 2h and 24h treatment (0.5-1 μM),Results,treatment of NF2-null ACs (top panel) or Ben-Men-1 cells (bottom panel) for 2 h or 24 h with ERBB3-specific neutralizing antibody MM-121 (0.5 μM or 1 μM) blocked activated pERBB3 Y1197,0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,INK128,genetic_reagent,Mechanistic,Decreased NRG1 expression and pERBB3 Y1197 activation while increasing pAkt T308 through PDK1-dependent mechanism,Results,treatment of NF2-null ACs and Ben-Men-1 with mTORC1/2 inhibitor...INK128...led to decreased expression of NRG1...showed attenuation of pERBB3 Y1197...increased pAkt T308,0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,INK128,genetic_reagent,Efficacy,Shows superior efficacy compared to BMS-754807 with IC50s in nanomolar range across all NF2-null cell lines tested,Results,INK128 treatment showed superior efficacy in all cell lines tested compared with BMS-754807 with IC50s in the nanomolar range for INK128 treatment compared with micromolar IC50 range for BMS-754807,0.9
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,BMS-754807,genetic_reagent,Efficacy,IC50 of 3.2 μM (MR 77.7%) when co-treated with 400 nM INK128 vs 4.4 μM (MR 75.7%) alone in Ben-Men-1 cells,Results,"Dose–response testing in Ben-Men-1 cells for BMS-754807 in the presence of 400 nM INK128...revealed a left-shifted DRC, with a decreased IC50 of 3.2 μM (MR, 77.7%) compared with 4.4 μM (MR, 75.7%) for BMS-754807 alone",0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,SynergyFinder,computational_tool,Efficacy,Demonstrated true synergistic effects (score >5.0) for INK128 and BMS-754807 combination across all four reference models in multiple NF2-null cell lines,Results,"Co-treatment of Ben-Men-1 and MN1-LF cells as well as two human primary NF2-null MN lines, MN646C and MN658, with INK128 and BMS-754807 showed true synergistic effects, defined as a score >5.0 for all four reference models",0.95
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,lapatinib,genetic_reagent,Mechanistic,"Inhibited NRG1-stimulated pERBB3, pEPHA2, and mTORC1/2 signaling but had no effect on basal activation in unstimulated cells",Results,"In NRG1-stimulated cells, lapatinib treatment led to inhibition of pERBB3, as expected, along with downregulation of pEPHA2 receptor and mTORC1/2 pathway readouts...whereas in unstimulated cells...neither lapatinib nor erlotinib treatment attenuated basally activated pEPHA2 or mTORC1/2 signaling",0.9
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,rapamycin,genetic_reagent,Mechanistic,Decreased NRG1 expression and attenuated pERBB3 Y1197 activation at 20 nM for 24h treatment,Results,qPCR analysis revealed that treatment of NF2-null ACs and Ben-Men-1 with...rapamycin led to decreased expression of NRG1...Immunoblotting also showed attenuation of pERBB3 Y1197 with...rapamycin treatment,0.9
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,AZD2014,genetic_reagent,Mechanistic,Decreased activated ERBB3 (pERBB3 Y1197) and mTORC1/2 pathway readouts at 300 nM for 24h treatment,Results,"immunoblotting of NF2-null ACs and Ben-Men-1, treated for 24 h with...mTORC1/2 inhibitor AZD2014 (300 nM), shows decrease in activated ERBB3 (pERBB3 Y1197) along with respective mTORC1/2 pathway readouts",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,cisNP mouse model,animal_model,Efficacy,Developed MPNSTs between 3 and 7 months of age as a result of spontaneous loss of WT Nf1 and p53 alleles,Results,"As a result of spontaneous loss of the WT Nf1 and p53 alleles, cisNf1 +/– p53 (hereafter referred to as +/– cisNP) mice develop a variety of sarcomas including MPNST (cis MPNST) between 3 and 7 months of age.",0.95
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,cisNP mouse model,animal_model,Biomarker,"cis MPNSTs were cold tumors containing few T cells (CD3+, CD4+, CD8α+) and few B cells (CD20+) compared with spleen and pNFs",Results,"we found that cis MPNSTs contained few T cells (including CD3+ T cells, CD4+ T helper [Th] cells, and CD8α+ cytotoxic T cells) (Figure 1A) and few B cells (CD20+) (Figure 1B) compared with spleen and pNFs.",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,athymic nude mice,animal_model,Biomarker,"MPNSTs in athymic nude mice were negative for CD3, CD4, and CD8α expression as expected since nude mice lack T cells",Results,"MPNSTs that developed in allograft mice, in which MPNST cells were harvested from cisNP mice and implanted into athymic nude mouse hosts, were also negative for CD3, CD4, and CD8α expression",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,athymic nude mice,animal_model,Efficacy,"Allograft cis MPNSTs in athymic mice continued to grow despite ADU-S100 treatment, suggesting immune inflammation from STING activation was mediated by T cells",Results,"These allograft cis MPNSTs in athymic mice continued to grow despite ADU-S100 treatment (Supplemental Figure 4, B and C), suggesting that the immune inflammation resulting from STING activation was mediated by T cells",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,cis MPNST cell line,cell_line,Mechanistic,"Showed increased expression of phosphorylated IRF (p-IRF) and p–NF-ĸB after 8 hours of ADU-S100 treatment, indicating STING pathway activation",Results,"Western blot analysis, which showed increased expression of phosphorylated IRF (p-IRF) and p–NF-ĸB, indicating STING pathway activation after 8 hours of ADU-S100 treatment",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,HTS-Luc MPNST cell line,cell_line,Mechanistic,"Showed increased expression of phosphorylated IRF (p-IRF) and p–NF-ĸB after 8 hours of ADU-S100 treatment, indicating STING pathway activation",Results,We first tested ADU-S100 on 2 different MPNST cell lines: a mouse MPNST cell line derived from Nf1- and p53-null skin progenitor cells (HTS-Luc MPNST) and cis MPNST cells derived from cisNP mice.,0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,ADU-S100,genetic_reagent,Mechanistic,Activated STING pathway with highest expression of cytokine/chemokine genes 8 hours after treatment in MPNST cells,Results,"Quantitative reverse transcription real-time PCR (qRT-PCR) had the highest expression of cytokine/chemokine genes 8 hours after ADU-S100 treatment (Supplemental Figure 1D), demonstrating that ADU-S100 treatment could activate STING/IFN signaling",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,ADU-S100,genetic_reagent,Mechanistic,"Upregulated markers of STING pathway activation (p-IRF3 and p–NF-ĸB) and proinflammatory cytokines/chemokines (Ifnb1, Tnf, Cxcl10, Il12a) in vivo",Results,We observed that markers of STING pathway activation such as p-IRF3 and p–NF-ĸB were indeed upregulated in both the ADU-S100– and SA3-treated tumors compared with vehicle controls,0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,ADU-S100,genetic_reagent,Biomarker,"Increased infiltration of CD3+ T cells, CD4+ Th cells, CD8+ cytotoxic T cells, and PD-1–expressing cells into tumors",Results,"IHC revealed that treatment with the STING agonists increased infiltration of CD3+ T cells, CD4+ Th cells, and CD8+ cytotoxic T cells, as well as PD-1–expressing cells, into the tumor",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,ADU-S100,genetic_reagent,Efficacy,Treatment alone resulted in slower tumor growth but did not cause complete regression of tumors,Results,"We found that treatment with either ADU-S100 alone or SA3 alone resulted in slower tumor growth, indicating that STING activation and subsequent recruitment of immune cells to the tumor can impede tumor growth",0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,ADU-S100,genetic_reagent,Efficacy,Significantly slowed MPNST growth in cisNP mice (P = 0.0123 for percentage increase in tumor volume vs control),Discussion,"we found that the STING agonist alone was able to significantly slow MPNST growth in our cisNP mice (percentage increase in tumor volume for control vs. ADU-S100 treatment, P = 0.0123",0.95
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,SA3,genetic_reagent,Mechanistic,Upregulated markers of STING pathway activation (p-IRF3 and p–NF-ĸB) and proinflammatory cytokines/chemokines when administered intraperitoneally,Results,We observed that markers of STING pathway activation such as p-IRF3 and p–NF-ĸB were indeed upregulated in both the ADU-S100– and SA3-treated tumors compared with vehicle controls,0.9
PMID:38502231,10.1172/JCI176748,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,SA3,genetic_reagent,Efficacy,Treatment alone resulted in slower tumor growth and significantly slowed MPNST growth (P = 0.0384 for percentage increase in tumor volume vs control),Results,We found that treatment with either ADU-S100 alone or SA3 alone resulted in slower tumor growth,0.9
