doi,diseaseFocus,journal,title,year,pmid,author,manifestation,fundingAgency,studyId,studyName,funding_agencies,is_NIH-NCI,is_Fundación Proyecto Neurofibromatosis,is_Children's Cancer Foundation,is_Center for Cancer Research,is_NTAP,is_GFF,is_Cancer Research Foundation,is_The V Foundation,is_syn51298831,is_CTF,is_NFRI,has_linked_tools,is_missing,tool_types_mentioned
10.1158/1078-0432.CCR-24-0797,Neurofibromatosis type 1,Clinical Cancer Research,Early Detection of Malignant and Premalignant Peripheral Nerve Tumors Using Cell-Free DNA Fragmentomics.,2024,PMID:39093127,"['R Taylor Sundby', 'Jeffrey J Szymanski', 'Alexander C Pan', 'Paul A Jones', 'Sana Z Mahmood', 'Olivia H Reid', 'Divya Srihari', 'Amy E Armstrong', 'Stacey Chamberlain', 'Sanita Burgic', 'Kara Weekley', 'Béga Murray', 'Sneh Patel', 'Faridi Qaium', 'Andrea N Lucas', 'Margaret Fagan', 'Anne Dufek', 'Christian F Meyer', 'Natalie B Collins', 'Christine A Pratilas', 'Eva Dombi', 'Andrea M Gross', 'AeRang Kim', 'John S A Chrisinger', 'Carina A Dehner', 'Brigitte C Widemann', 'Angela C Hirbe', 'Aadel A Chaudhuri', 'Jack F Shern']",['MPNST'],['NTAP'],"['syn51115812', 'syn4939902']","['Multi-omic liquid biopsy analysis for early detection of malignant transformation of peripheral nerve sheath tumors in patients with neurofibromatosis type 1 (NF1)', 'The Johns Hopkins NF1 biospecimen repository']",['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1177/17407745231207970,Neurofibromatosis type 1,"Clinical Trials (London, England)",Gene-targeted therapy for neurofibromatosis and schwannomatosis: The path to clinical trials.,2024,PMID:37937606,"['Verena Staedtke', 'Kara Anstett', 'David Bedwell', 'Marco Giovannini', 'Kim Keeling', 'Robert Kesterson', 'YooRi Kim', 'Bruce Korf', 'André Leier', 'Miranda L McManus', 'Herb Sarnoff', 'Jeremie Vitte', 'James A Walker', 'Scott R Plotkin', 'Deeann Wallis']",['Cutaneous Neurofibroma'],['NTAP'],['syn31821155'],['NTAP NF1 Gene Replacement Initiative- Development of a gene replacement therapy for cutaneous neurofibromas related to NF1 '],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1016/j.semcancer.2024.03.003,Neurofibromatosis type 1,Seminars in Cancer Biology,Hypoxia-targeting bacteria in cancer therapy.,2024,PMID:38554791,"['Verena Staedtke', 'Nihao Sun', 'Renyuan Bai']",['Cutaneous Neurofibroma'],['NTAP'],['syn31821155'],['NTAP NF1 Gene Replacement Initiative- Development of a gene replacement therapy for cutaneous neurofibromas related to NF1 '],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1016/j.jid.2023.04.014,Neurofibromatosis type 1,The Journal of Investigative Dermatology,cNF-Skindex in Adults Living with Neurofibromatosis 1: Severity Strata in France and Validation in United States Adults.,2023,PMID:37149083,"['Laura Fertitta', 'Kavita Y Sarin', 'Christina Bergqvist', 'Ekshika Patel', 'Bastien Peiffer', 'Sabine Moryousef', 'Marie-Laure Armand', 'Arnaud Jannic', 'Salah Ferkal', 'Philippe Ravaud', 'Viet-Thi Tran', 'Jaishri O Blakeley', 'Carlos G Romo', 'Khaled Ezzedine', 'Pierre Wolkenstein']",['Cutaneous Neurofibroma'],['NTAP'],['syn23664726'],['Evaluating genetic modifiers of cutaneous neurofibromas in adults with Neurofibromatosis Type 1'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1016/j.jid.2023.03.1681,Neurofibromatosis type 1,The Journal of Investigative Dermatology,Current and Emerging Imaging Techniques for Neurofibromatosis Type 1-Associated Cutaneous Neurofibromas.,2023,PMID:37330718,"['Yingjoy Li', 'Jaishri O Blakeley', 'Ina Ly', 'Yemima Berman', 'Jonathan Lau', 'Pierre Wolkenstein', 'Christina Bergqvist', 'Wangcun Jia', 'Thomas E Milner', 'Nitesh Katta', 'Anthony J Durkin', 'Gordon T Kennedy', 'Rebecca Rowland', 'Carlos G Romo', 'Jane Fleming', 'Kristen M Kelly']",['Cutaneous Neurofibroma'],['NTAP'],"['syn29772925', 'syn31619419']","['Evaluation of Standard Treatment Outcomes for Cutaneous Neurofibromas in People with NF1 - An International Pilot study', ""Early treatment of cutaneous neurofibromas type 1 (cNF) to markedly improve patient's quality of life""]",['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
e70020,Neurofibromatosis type 1,Skin Research and Technology : Official Journal of International Society for Bioengineering and the Skin (ISBS) [and] International Society for Digital Imaging of Skin (ISDIS) [and] International Society for Skin Imaging (ISSI),Comparing 3D imaging devices for the measurement of cutaneous neurofibromas in patients with Neurofibromatosis Type 1.,2024,PMID:39225289,"['Jonathan C L Lau', 'Jane Fleming', 'Martin Good', 'Adrian Lim', 'Rebecca B Saunderson', 'Tai A Phan', 'Timothy Schlub', 'Sue-Faye Siow', 'Nanette Lacson', 'Carlos Romo', 'Jaishri Blakely', 'Christina Bergqvist', 'Yemima D Berman']",['Cutaneous Neurofibroma'],['NTAP'],['syn29772925'],['Evaluation of Standard Treatment Outcomes for Cutaneous Neurofibromas in People with NF1 - An International Pilot study'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1016/j.ccell.2018.01.005,Neurofibromatosis type 1,Cancer Cell,Programming of Schwann Cells by Lats1/2-TAZ/YAP Signaling Drives Malignant Peripheral Nerve Sheath Tumorigenesis.,2018,PMID:29438698,"['Lai Man Natalie Wu', 'Yaqi Deng', 'Jincheng Wang', 'Chuntao Zhao', 'Jiajia Wang', 'Rohit Rao', 'Lingli Xu', 'Wenhao Zhou', 'Kwangmin Choi', 'Tilat A Rizvi', 'Marc Remke', 'Joshua B Rubin', 'Randy L Johnson', 'Thomas J Carroll', 'Anat O Stemmer-Rachamimov', 'Jianqiang Wu', 'Yi Zheng', 'Mei Xin', 'Nancy Ratner', 'Q Richard Lu']",[''],['NTAP'],['syn53651618'],['ATCC Reimbursement'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
eabo5442,Neurofibromatosis type 1,Science Advances,Single-cell multiomics identifies clinically relevant mesenchymal stem-like cells and key regulators for MPNST malignancy.,2022,PMID:36322658,"['Lai Man Natalie Wu', 'Feng Zhang', 'Rohit Rao', 'Mike Adam', 'Kai Pollard', 'Sara Szabo', 'Xuezhao Liu', 'Katie A Belcher', 'Zaili Luo', 'Sean Ogurek', 'Colleen Reilly', 'Xin Zhou', 'Li Zhang', 'Joshua Rubin', 'Long-Sheng Chang', 'Mei Xin', 'Jiyang Yu', 'Mario Suva', 'Christine A Pratilas', 'Steven Potter', 'Q Richard Lu']",[''],['NTAP'],['syn53651618'],['ATCC Reimbursement'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
e2208960120,Neurofibromatosis type 1,Proceedings of the National Academy of Sciences of the United States of America,Destabilizing NF1 variants act in a dominant negative manner through neurofibromin dimerization.,2023,PMID:36689660,"['Lucy C Young', 'Ruby Goldstein de Salazar', 'Sae-Won Han', 'Zi Yi Stephanie Huang', 'Alan Merk', 'Matthew Drew', 'Joseph Darling', 'Vanessa Wall', 'Reinhard Grisshammer', 'Alice Cheng', 'Madeline R Allison', 'Matthew J Sale', 'Dwight V Nissley', 'Dominic Esposito', 'Jana Ognjenovic', 'Frank McCormick']",[''],['NTAP'],['syn53651618'],['ATCC Reimbursement'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
720,Neurofibromatosis type 1,Brain Sciences,Integrated Drug Mining Reveals Actionable Strategies Inhibiting Plexiform Neurofibromas.,2022,PMID:35741605,"['Rebecca M Brown', 'Sameer Farouk Sait', 'Griffin Dunn', 'Alanna Sullivan', 'Benjamin Bruckert', 'Daochun Sun']",[''],['NTAP'],['syn53651618'],['ATCC Reimbursement'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
2498,Neurofibromatosis type 1,Cancers,A Fibroblast-Derived Secretome Stimulates the Growth and Invasiveness of 3D Plexiform Neurofibroma Spheroids.,2024,PMID:39061138,"['Kyungmin Ji', 'George J Schwenkel', 'Raymond R Mattingly', 'Harini G Sundararaghavan', 'Zheng Gang Zhang', 'Michael Chopp']",[''],['NTAP'],['syn53651618'],['ATCC Reimbursement'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
226,Neurofibromatosis type 1,Genes,Integrative Analysis Identifies Candidate Tumor Microenvironment and Intracellular Signaling Pathways that Define Tumor Heterogeneity in NF1.,2020,PMID:32098059,"['Jineta Banerjee', 'Robert J Allaway', 'Jaclyn N Taroni', 'Aaron Baker', 'Xiaochun Zhang', 'Chang In Moon', 'Christine A Pratilas', 'Jaishri O Blakeley', 'Justin Guinney', 'Angela Hirbe', 'Casey S Greene', 'Sara Jc Gosline']",['Nerve Sheath Tumors'],['NTAP'],"['syn4939902', 'syn56373031']",['The Johns Hopkins NF1 biospecimen repository'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1038/s41597-020-0508-5,Neurofibromatosis type 1,Scientific Data,A clinically and genomically annotated nerve sheath tumor biospecimen repository.,2020,PMID:32561749,"['Kai Pollard', 'Jineta Banerjee', 'Xengie Doan', 'Jiawan Wang', 'Xindi Guo', 'Robert Allaway', 'Shannon Langmead', 'Bronwyn Slobogean', 'Christian F Meyer', 'David M Loeb', 'Carol D Morris', 'Allan J Belzberg', 'Jaishri O Blakeley', 'Fausto J Rodriguez', 'Justin Guinney', 'Sara J C Gosline', 'Christine A Pratilas']",['Nerve Sheath Tumors'],['NTAP'],"['syn4939902', 'syn56373031']","['The Johns Hopkins NF1 biospecimen repository', 'NTAP-SAGE - NF Data Portal']",['NTAP'],False,False,False,False,True,False,False,False,False,False,False,True,False,[]
10.1158/1078-0432.CCR-24-1454,Neurofibromatosis type 1,Clinical Cancer Research,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment.,2024,PMID:39321200,"['Lindy Zhang', 'Alexandre Maalouf', 'Stavriani C Makri', 'Jineta Banerjee', 'Aditya Suru', 'Ada J Tam', 'Ana Calizo', 'Kai Pollard', 'Jiawan Wang', 'Ludmila Danilova', 'Maria Ioannou', 'Adam S Levin', 'Carol D Morris', 'Daniel S Rhee', 'Allan J Belzberg', 'Jaishri O Blakeley', 'Brian H Ladle', 'Drew M Pardoll', 'Calixto-Hope G Lucas', 'Fausto J Rodriguez', 'John M Gross', 'Robert A Anders', 'Christine A Pratilas', 'Nicolas J Llosa']",['Nerve Sheath Tumors'],['NTAP'],['syn4939902'],['The Johns Hopkins NF1 biospecimen repository'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1158/1078-0432.CCR-23-2548,Neurofibromatosis type 1,Clinical Cancer Research,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,2024,PMID:38127282,"['Dana K Mitchell', 'Breanne Burgess', 'Emily E White', 'Abbi E Smith', 'Elizabeth A Sierra Potchanant', 'Henry Mang', 'Brooke E Hickey', 'Qingbo Lu', 'Shaomin Qian', 'Waylan Bessler', 'Xiaohong Li', 'Li Jiang', 'Kylee Brewster', 'Constance Temm', 'Andrew Horvai', 'Eric A Albright', 'Melissa L Fishel', 'Christine A Pratilas', 'Steven P Angus', 'D Wade Clapp', 'Steven D Rhodes']",['Nerve Sheath Tumors'],['NTAP'],['syn4939902'],['The Johns Hopkins NF1 biospecimen repository'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,['antibody']
102198,Neurofibromatosis type 1,STAR Protocols,Generation of human iPSC-derived neurofibromaspheres for in vitro and in vivo uses.,2023,PMID:36976677,"['Helena Mazuelas', 'Itziar Uriarte-Arrazola', 'Juana Fernández-Rodríguez', 'Miriam Magallón-Lorenz', 'Alberto Villanueva', 'Conxi Lázaro', 'Bernat Gel', 'Eduard Serra', 'Meritxell Carrió']",[''],['NTAP'],['syn4939918'],['Differentiation of NF1 heterozygous and NF1 homozygous iPS cells into cells of the Neural Crest-Schwann cell lineage'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
295,Neurofibromatosis type 1,Cancers,A Mixed Methods Study of Medication Adherence in Adults with Neurofibromatosis Type 1 (NF1) on a Clinical Trial of Selumetinib.,2025,PMID:39858077,"['Millicent S Curlee', 'Mary Anne Toledo-Tamula', 'Melissa Baker', 'Daniel Wikstrom', 'Cynthia Harrison', 'Amanda Rhodes', 'Margaret Fagan', 'Cecilia Tibery', 'Pamela L Wolters', 'Brigitte C Widemann', 'Andrea M Gross', 'Staci Martin']",[''],['NTAP'],['syn26438193'],['Pilot Study of Factors Impacting Medication Adherence in Children'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
jcs262343,Neurofibromatosis type 1,Journal of Cell Science,Chemical genetic screens reveal defective lysosomal trafficking as synthetic lethal with NF1 loss.,2024,PMID:39016685,"['Stephanie J Bouley', 'Andrew V Grassetti', 'Robert J Allaway', 'Matthew D Wood', 'Helen W Hou', 'India R Burdon Dasbach', 'William Seibel', 'Jimmy Wu', 'Scott A Gerber', 'Konstantin H Dragnev', 'James A Walker', 'Yolanda Sanchez']",['Plexiform Neurofibroma'],['NTAP'],['syn8016599'],['Modeling signaling networks of NF1-deficient Schwann cells and plexiform neurofibromas using mass spectrometry-based proteomics'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1002/1878-0261.13704,Neurofibromatosis type 1,Molecular Oncology,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,2024,PMID:39129390,"['Megan Stevens', 'Yuanli Wang', 'Stephanie J Bouley', 'Torrey R Mandigo', 'Aditi Sharma', 'Sonali Sengupta', 'Amy Housden', 'Norbert Perrimon', 'James A Walker', 'Benjamin E Housden']",['Plexiform Neurofibroma'],['NTAP'],['syn8016599'],['Modeling signaling networks of NF1-deficient Schwann cells and plexiform neurofibromas using mass spectrometry-based proteomics'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1038/s41416-018-0073-2,Neurofibromatosis type 1,British Journal of Cancer,Cutaneous neurofibromas in the genomics era: current understanding and open questions.,2018,PMID:29695767,"['Robert J Allaway', 'Sara J C Gosline', 'Salvatore La Rosa', 'Pamela Knight', 'Annette Bakker', 'Justin Guinney', 'Lu Q Le']",['Cutaneous Neurofibroma'],"['NTAP', 'CTF']","['syn56373031', 'syn4984604', 'syn11374333']","['NTAP-SAGE - NF Data Portal', 'Cutaneous Neurofibroma Data Resource', 'Cutaneous Neurofibroma - Models, Biology, and Translation']","['NTAP', 'CTF']",False,False,False,False,True,False,False,False,False,True,False,False,True,[]
10.1016/j.gim.2022.10.007,Neurofibromatosis type 1,Genetics in Medicine : Official Journal of the American College of Medical Genetics,"COVID-19 in people with neurofibromatosis 1, neurofibromatosis 2, or schwannomatosis.",2023,PMID:36565307,"['Jineta Banerjee', 'Jan M Friedman', 'Laura J Klesse', 'Kaleb H Yohay', 'Justin T Jordan', 'Scott R Plotkin', 'Robert J Allaway', 'Jaishri O Blakeley']",[''],['NTAP'],['syn56373031'],['NTAP-SAGE - NF Data Portal'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1038/s41592-023-01886-z,Neurofibromatosis type 1,Nature Methods,Machine learning in rare disease.,2023,PMID:37248386,"['Jineta Banerjee', 'Jaclyn N Taroni', 'Robert J Allaway', 'Deepashree Venkatesh Prasad', 'Justin Guinney', 'Casey Greene']",[''],['NTAP'],['syn56373031'],['NTAP-SAGE - NF Data Portal'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1093/neuonc/noac109,Neurofibromatosis type 1,Neuro-Oncology,Selumetinib in children with neurofibromatosis type 1 and asymptomatic inoperable plexiform neurofibroma at risk for developing tumor-related morbidity.,2022,PMID:35467749,"['Andrea M Gross', 'Brittany Glassberg', 'Pamela L Wolters', 'Eva Dombi', 'Andrea Baldwin', 'Michael J Fisher', 'AeRang Kim', 'Miriam Bornhorst', 'Brian D Weiss', 'Jaishri O Blakeley', 'Patricia Whitcomb', 'Scott M Paul', 'Seth M Steinberg', 'David J Venzon', 'Staci Martin', 'Amanda Carbonell', 'Kara Heisey', 'Janet Therrien', 'Oxana Kapustina', 'Anne Dufek', 'Joanne Derdak', 'Malcolm A Smith', 'Brigitte C Widemann']",['Plexiform Neurofibroma'],['NTAP'],['syn58211567'],['Regulatory trial for selumetinib in children with symptomatic plexiform neurofibromas'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1093/neuonc/noad086,Neurofibromatosis type 1,Neuro-Oncology,Long-term safety and efficacy of selumetinib in children with neurofibromatosis type 1 on a phase 1/2 trial for inoperable plexiform neurofibromas.,2023,PMID:37115514,"['Andrea M Gross', 'Eva Dombi', 'Pamela L Wolters', 'Andrea Baldwin', 'Anne Dufek', 'Kailey Herrera', 'Staci Martin', 'Joanne Derdak', 'Kara S Heisey', 'Patricia M Whitcomb', 'Seth M Steinberg', 'David J Venzon', 'Michael J Fisher', 'AeRang Kim', 'Miriam Bornhorst', 'Brian D Weiss', 'Jaishri O Blakeley', 'Malcolm A Smith', 'Brigitte C Widemann']",['Plexiform Neurofibroma'],['NTAP'],['syn58211567'],['Regulatory trial for selumetinib in children with symptomatic plexiform neurofibromas'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1038/s41591-020-01193-6,Neurofibromatosis type 1,Nature Medicine,Cabozantinib for neurofibromatosis type 1-related plexiform neurofibromas: a phase 2 trial.,2021,PMID:33442015,"['Michael J Fisher', 'Chie-Schin Shih', 'Steven D Rhodes', 'Amy E Armstrong', 'Pamela L Wolters', 'Eva Dombi', 'Chi Zhang', 'Steven P Angus', 'Gary L Johnson', 'Roger J Packer', 'Jeffrey C Allen', 'Nicole J Ullrich', 'Stewart Goldman', 'David H Gutmann', 'Scott R Plotkin', 'Tena Rosser', 'Kent A Robertson', 'Brigitte C Widemann', 'Abbi E Smith', 'Waylan K Bessler', 'Yongzheng He', 'Su-Jung Park', 'Julie A Mund', 'Li Jiang', 'Khadijeh Bijangi-Vishehsaraei', 'Coretta Thomas Robinson', 'Gary R Cutter', 'Bruce R Korf', 'Jaishri O Blakeley', 'D Wade Clapp']",['Plexiform Neurofibroma'],['NTAP'],['syn56419166'],['The Neurofibromatosis Therapeutic Consortium (NFTC)'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
172,Neurofibromatosis type 1,Acta Neuropathologica Communications,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes.,2024,PMID:39472976,"['Michael Chang', 'Mohamed Sherief', 'Maria Ioannou', 'Viveka Chinnasamy', 'Lucy Chen', 'Michael Frost', 'Michelle Mattson-Hoss', 'Herb Sarnoff', 'David O Kamson', 'Matthias Holdhoff', 'Debraj Mukherjee', 'Chetan Bettegowda', 'Jordina Rincon-Torroella', 'Victoria Croog', 'Peng Huang', 'Fausto J Rodriguez', 'Calixto-Hope G Lucas', 'Karisa C Schreck']",['Glioma'],"['NTAP', 'NIH-NCI']",['syn50315996'],['Exploiting ERK-dependence with Combination Targeted Therapy in NF1-/- glioma'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1158/1535-7163.MCT-23-0510,Neurofibromatosis type 1,Molecular Cancer Therapeutics,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,2024,PMID:38714355,"['Maria Ioannou', 'Kriti Lalwani', 'Abiola A Ayanlaja', 'Viveka Chinnasamy', 'Christine A Pratilas', 'Karisa C Schreck']",['Glioma'],"['NTAP', 'NIH-NCI']",['syn50315996'],['Exploiting ERK-dependence with Combination Targeted Therapy in NF1-/- glioma'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1158/0008-5472.CAN-20-1365,Neurofibromatosis type 1,Cancer Research,Combined Inhibition of SHP2 and MEK Is Effective in Models of NF1-Deficient Malignant Peripheral Nerve Sheath Tumors.,2020,PMID:33032988,"['Jiawan Wang', 'Kai Pollard', 'Amy N Allen', 'Tushar Tomar', 'Dirk Pijnenburg', 'Zhan Yao', 'Fausto J Rodriguez', 'Christine A Pratilas']",[''],"['NTAP', 'NIH-NCI']",['syn51298831'],['Regulation of Ras Effector Signaling Pathways in Tumors Characterized by Loss of NF1C'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,False,True,[]
3883,Neurofibromatosis type 1,Scientific Reports,Global proteomics and affinity mass spectrometry analysis of human Schwann cells indicates that variation in and loss of neurofibromin (NF1) alters protein expression and cellular and mitochondrial metabolism.,2025,PMID:39890807,"['Christian X Fay', 'Elizabeth R M Zunica', 'Elias Awad', 'William Bradley', 'Cameron Church', 'Jian Liu', 'Hui Liu', 'David K Crossman', 'James A Mobley', 'John P Kirwan', 'Christopher L Axelrod', 'Erik Westin', 'Robert A Kesterson', 'Deeann Wallis']",[''],"['NTAP', 'NIH-NCI']",['syn26585075'],['Cell Type specificity of NF1 binding partners and effects of variants with divergent genotype phenotype correlations'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.3791/66226,Neurofibromatosis type 1,Journal of Visualized Experiments : JoVE,Concurrent Collection of Fetal Murine Brain and Serum to Assess Effects of Maternal Diet on Nutrition and Neurodevelopment in Neurofibromatosis Type 1.,2024,PMID:38829109,"['Gemma E Martin', 'Ambrose Chan', 'Nicole M Brossier']",[''],['NTAP'],['syn25881328'],['Defining the factors that dictate the pattern of glioma formation in NF1'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
vdab184,Neurofibromatosis type 1,Neuro-Oncology Advances,Neutrophil depletion enhanced the Clostridium novyi-NT therapy in mouse and rabbit tumor models.,2022,PMID:35118381,"['Verena Staedtke', 'Tyler Gray-Bethke', 'Guanshu Liu', 'Eleni Liapi', 'Gregory J Riggins', 'Ren-Yuan Bai']",[''],"['NTAP', 'NIH-NCI']",['syn51204782'],['Combinatorial use of immunotherapeutics with C. novyi-NT for the treatment of NF1-associated MPNSTs'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,False,True,['animal_model']
10.1038/s41434-019-0080-9,Neurofibromatosis type 1,Gene Therapy,Feasibility of using NF1-GRD and AAV for gene replacement therapy in NF1-associated tumors.,2019,PMID:31127187,"['Ren-Yuan Bai', 'Dominic Esposito', 'Ada J Tam', 'Frank McCormick', 'Gregory J Riggins', 'D Wade Clapp', 'Verena Staedtke']",[''],"['NTAP', 'NIH-NCI']",['syn51204782'],['Combinatorial use of immunotherapeutics with C. novyi-NT for the treatment of NF1-associated MPNSTs'],"['NTAP', 'NIH-NCI']",True,False,False,False,True,False,False,False,False,False,False,True,False,[]
https://doi.org/10.1002/jvc2.543,Neurofibromatosis type 1,JEADV Clin Pract,Protocol for high-intensity focused ultrasound (HIFU) treatment of cutaneous neurofibromas,2024,PMID:syn30283982,"['Mimmi Tang', ' Katrine Elisabeth Karmisholt', ' Martin Gillstedt', ' Jaishri O. Blakeley', ' Joshua Roberts', ' Jørgen Serup', ' Torsten Bove', ' Sirkku Peltonen']",['Cutaenous neurofibroma'],['NTAP'],['syn30283982'],"['High-Intensity Focused Ultrasound (HIFU), a novel method for treatment of Cutaneous Neurofibromas in Neurofibromatosis Type 1 - Safety and Efficacy']",['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
,Neurofibromatosis type 1,Journal of Contextual Behavioral Science,Monitoring change in heart rate variability following acceptance and commitment therapy for chronic pain: Results of a randomized controlled trial for individuals with neurofibromatosis type 1 (Pages 140-146),2023,PMID:,"['Taryn Allen', ' Kari Struemph', ' Mary Anne Toledo-Tamula', ' Stephanie Reda', ' Melissa Baker', ' Pamela L. Wolters', ' Andrea Baldwin', ' Brigitte Widemann', ' Staci Martin']",[],['NTAP'],['syn4939896'],"['Acceptance and Commitment Training for Adolescents and Young Adults with Neurofibromatosis Type  I, Plexiform Neurofibromas, and Chronic  Pain: A Phase III Clinical Trial', 'Acceptance and Commitment Training for Adolescents and Young Adults with Neurofibromatosis Type  I, Plexiform Neurofibromas, and Chronic  Pain: A Phase III Clinical Trial']",['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
https://www.doi.org/10.1158/1078-0432.CCR-24-3029,Neurofibromatosis type 1,Clinical Cancer Research : An Official Journal of the American Association for Cancer Research,DLK1 distinguishes subsets of NF1-associated malignant peripheral nerve sheath tumors with divergent molecular signatures.,2025,PMID:40063513,"['Dana K Mitchell', 'Kylee Brewster', 'Stavriani C Makri', 'Jaffar Khan', 'Eric A Albright', 'Andrew Horvai', 'Henry Mang', 'Qingbo Lu', 'Shelley A H Dixon', 'Emily White', 'M Reza Saadatzadeh', 'Khadijeh Bijangi-Vishehsaraei', 'Silpa Gampala', 'Brooke E Hickey', 'Hannah Leffew', 'Xiaohong Li', 'Li Jiang', 'Marisa D Ciesielski', 'Waylan K Bessler', 'Christopher D Collier', 'Aaron Cohen-Gadol', 'Melissa L Fishel', 'Christine A Pratilas', 'Karen E Pollok', 'Steven P Angus', 'Steven Rhodes', 'D Wade Clapp']","['ANNUBP', 'MPNST']",['NIH-NCI'],['syn63944395'],['RNA Sequencing of Human MPNST cell lines'],['NIH-NCI'],True,False,False,False,False,False,False,False,False,False,False,False,True,[]
10.1001/jamadermatol.2024.6574,Neurofibromatosis type 1,JAMA Dermatolology,Treatment of Cutaneous Neurofibromas in Neurofibromatosis Type 1 With MEK Inhibitor Selumetinib: A Nonrandomized Clinical Trial,2025,PMID:40009403,"['Andrea M Gross', ' Olivia H Reid', ' Lauren A Baldwin', ' Ashley Cannon', ' Hyoyoung Choo-Wosoba', ' Seth M Steinberg', ' Mina Lobbous', ' Pamela L Wolters', ' Dominique C Pichard', ' Cecilia M Tibery', ' Eva Dombi', ' Joanne Derdak', ' Brigitte C Widemann', ' Bruce R Korf']",['Cutaneous Neurofibroma'],['NTAP'],['syn8012530'],['Neurofibromatosis Type 1 Cutaneous Neurofibroma Longitudinal Natural History Study and Selumetinib Clinical Trial'],['NTAP'],False,False,False,False,True,False,False,False,False,False,False,False,True,[]
10.1002/ajmg.a.62392,Neurofibromatosis type 1,American Journal of Medical Genetics,L‐carnitine supplementation for muscle weakness and fatigue in children with neurofibromatosis type 1: A Phase 2a clinical trial,2021,PMID:34155781,"['Emily R Vasiljevski', ' Joshua Burns', ' Paula Bray', ' Gabrielle Donlevy', ' Anita J Mudge', ' Kristi J Jones', ' Matthew A Summers', ' Andrew Biggin', ' Craig F Munns', ' Marnee J McKay', ' Jennifer N Baldwin', ' David G Little', ' Aaron Schindeler']",['Musculoskeletal'],['CTF'],['syn60244968'],"['Assessing efficacy of L-carnitine supplementation to treat muscle fatigue and weakness in children with NF1. A placebo controlled, blinded clinical trial']",['CTF'],False,False,False,False,False,False,False,False,False,True,False,False,True,[]
