_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,targetAntigen
PMID:30274821,10.1016/j.ebiom.2018.09.042,Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors.,,"MDM2 (# M43084 and # SAB4300601, Sigma-Aldrich), caspase-3 (# 9662, Cell Signaling)",0.85,Accept,Experimental Usage,MDM2 antibody M43084
PMID:30274821,10.1016/j.ebiom.2018.09.042,Synergistic effect of Nutlin-3 combined with MG-132 on schwannoma cells through restoration of merlin and p53 tumour suppressors.,,"MDM2 (# M43084 and # SAB4300601, Sigma-Aldrich), caspase-3 (# 9662, Cell Signaling)",0.85,Accept,Experimental Usage,MDM2 antibody SAB4300601
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,All antibodies used in this study were purchased from Peprotech (goat anti-CXCL12,0.8,Accept,Experimental Usage,goat anti-CXCL12 antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,purchased from Peprotech (goat anti-CXCL12 and rabbit anti CXCL12),0.8,Accept,Experimental Usage,rabbit anti CXCL12 antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,Invitrogen (Rat anti-GFAP),0.8,Accept,Experimental Usage,Rat anti-GFAP antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,R&D (Goat anti-Endoglin),0.8,Accept,Experimental Usage,Goat anti-Endoglin antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,Wako (rabbit anti-IBA-1),0.8,Accept,Experimental Usage,rabbit anti-IBA-1 antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,"Cell Signaling Technology (p-PKA substrate, pan-AKT and pS473-AKT)",0.8,Accept,Experimental Usage,p-PKA substrate antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,"Cell Signaling Technology (p-PKA substrate, pan-AKT and pS473-AKT)",0.8,Accept,Experimental Usage,pan-AKT antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,"Cell Signaling Technology (p-PKA substrate, pan-AKT and pS473-AKT)",0.8,Accept,Experimental Usage,pS473-AKT antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,Leinco (pan-CXCR4),0.8,Accept,Experimental Usage,pan-CXCR4 antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,Sigma (mouse anti-CNPase),0.8,Accept,Experimental Usage,mouse anti-CNPase antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,Antibody directed against phosphorylated CXCR4 (pCXCR4) was developed in our lab,0.85,Accept,Development,phosphorylated CXCR4 (pCXCR4) antibody
PMID:20554030,10.1016/j.jneuroim.2010.05.002,CXCL12 alone is insufficient for gliomagenesis in Nf1 mutant mice.,,The rabbit anti Olig2 antibody (DF-308) was a gift from Dr. Charles Stiles,0.85,Accept,Experimental Usage,rabbit anti Olig2 antibody (DF-308)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,"Antibody against neurofibromin (cat. no. ab17963) was purchased from Abcam (Cambridge, UK)",0.9,Accept,Experimental Usage,anti-neurofibromin antibody (cat. no. ab17963)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,Antibodies against GAPDH (cat. no. 5174S)...were obtained from Cell Signaling Technology,0.85,Accept,Experimental Usage,anti-GAPDH antibody (cat. no. 5174S)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,phosphorylated PKA (cat. no. 5661S)...were obtained from Cell Signaling Technology,0.85,Accept,Experimental Usage,anti-phosphorylated PKA antibody (cat. no. 5661S)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,PKA (cat. no. 4782S)...were obtained from Cell Signaling Technology,0.85,Accept,Experimental Usage,anti-PKA antibody (cat. no. 4782S)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,phosphorylated CREB (cat. no. 9198S)...were obtained from Cell Signaling Technology,0.85,Accept,Experimental Usage,anti-phosphorylated CREB antibody (cat. no. 9198S)
PMID:37446790,10.3390/molecules28135128,Icariin Promotes Osteogenic Differentiation in a Cell Model with NF1 Gene Knockout by Activating the cAMP/PKA/CREB Pathway.,,CREB (cat. no. 9197T) were obtained from Cell Signaling Technology,0.85,Accept,Experimental Usage,anti-CREB antibody (cat. no. 9197T)
PMID:40862755,10.3390/cells14161276,Fibroblasts Attenuate Anti-Tumor Drug Efficacy in Tumor Cells via Paracrine Interactions with Tumor Cells in 3D Plexiform Neurofibroma Cultures.,,"Anti-P-glycoprotein primary antibody and Cy3-conjugated secondary antibody were purchased from Abcam (Cambridge, UK; ab170904) and Jackson ImmunoResearch",0.9,Accept,Experimental Usage,Anti-P-glycoprotein primary antibody (ab170904)
PMID:40862755,10.3390/cells14161276,Fibroblasts Attenuate Anti-Tumor Drug Efficacy in Tumor Cells via Paracrine Interactions with Tumor Cells in 3D Plexiform Neurofibroma Cultures.,,"Anti-P-glycoprotein primary antibody and Cy3-conjugated secondary antibody were purchased from Abcam (Cambridge, UK; ab170904) and Jackson ImmunoResearch",0.8,Accept,Experimental Usage,Cy3-conjugated secondary antibody
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"Sections were then incubated overnight at 4°C in a humidified chamber with primary antibody (S100 (Santa Cruz 1:100), Ki67 (Novocastra 1:200))",0.85,Accept,Experimental Usage,S100 antibody (Santa Cruz 1:100)
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"Sections were then incubated overnight at 4°C in a humidified chamber with primary antibody (S100 (Santa Cruz 1:100), Ki67 (Novocastra 1:200))",0.85,Accept,Experimental Usage,Ki67 antibody (Novocastra 1:200)
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"The primary antibodies used in this study were: p-AKT S473 (Cell Signaling 1:100), p-4EBP (Cell Signaling 1:500), p-ERK (Cell Signaling 1:1000)",0.85,Accept,Experimental Usage,p-AKT S473 antibody (Cell Signaling 1:100)
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"The primary antibodies used in this study were: p-AKT S473 (Cell Signaling 1:100), p-4EBP (Cell Signaling 1:500), p-ERK (Cell Signaling 1:1000)",0.85,Accept,Experimental Usage,p-4EBP antibody (Cell Signaling 1:500)
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"The primary antibodies used in this study were: p-AKT S473 (Cell Signaling 1:100), p-4EBP (Cell Signaling 1:500), p-ERK (Cell Signaling 1:1000)",0.85,Accept,Experimental Usage,p-ERK antibody (Cell Signaling 1:1000)
PMID:24681606,10.18632/oncotarget.1609,Co-targeting the MAPK and PI3K/AKT/mTOR pathways in two genetically engineered mouse models of schwann cell tumors reduces tumor grade and multiplicity.,,"The primary antibodies used in this study were: p-AKT S473 (Cell Signaling 1:100), p-4EBP (Cell Signaling 1:500), p-ERK (Cell Signaling 1:1000), and GAPDH (Cell Signaling 1:2000)",0.85,Accept,Experimental Usage,GAPDH antibody (Cell Signaling 1:2000)
PMID:34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,,"Immunocomplexes were precipitated with a mix of Protein A- and Protein G-Sepharose beads (1:1, Sigma) for 1 h at 4 °C before washing three times with IP buffer and denaturing with 2× SDS sample buffer. Lysates and immunoprecipitates were resolved on NuPAGE 3–8% Tris-Acetate (for Nf1) or NuPAGE 4–12% Bis-Tris gels (pERK/ERK/β-tubulin). After transfer to nitrocellulose membranes, blots were processed according to the Odyssey CLx protocol (LI-COR). Antibodies used for immunoblotting were: anti-Nf1 (mouse, mAb21, 1:10)",0.9,Accept,Experimental Usage,mAb21
PMID:34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,,"anti-phospho-ERK (mouse, Sigma M8159, 1:2500)",0.9,Accept,Experimental Usage,Sigma M8159
PMID:34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,,"total ERK (rabbit, CST 9102, 1:1000)",0.9,Accept,Experimental Usage,CST 9102
PMID:34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,,"anti-β-tubulin (mouse, Developmental Studies Hybridoma Bank E7, 1:10,000)",0.85,Accept,Experimental Usage,E7
PMID:34257279,10.1038/s41467-021-24505-x,Neurofibromin regulates metabolic rate via neuronal mechanisms in Drosophila.,,"Antibodies used were: rabbit anti-GFP (Invitrogen, A11122, 1:4000)",0.9,Accept,Experimental Usage,Invitrogen A11122
PMID:23685747,10.1038/ng.2641,Forward genetic screen for malignant peripheral nerve sheath tumor formation identifies new genes and pathways driving tumorigenesis.,,"...Immunohistochemistry (IHC) for FOXR2 (1:100, SIGMA) was performed utilizing an immunohistochemical staining platform...",0.9,Accept,Experimental Usage,FOXR2 antibody (SIGMA)
PMID:23685747,10.1038/ng.2641,Forward genetic screen for malignant peripheral nerve sheath tumor formation identifies new genes and pathways driving tumorigenesis.,,"...transferred to PVDF membrane, and probed with antibodies against FOXR2 (SIGMA) and GAPDH (Cell Signaling Tech.) following manufacturers' protocols...",0.9,Accept,Experimental Usage,GAPDH antibody (Cell Signaling Tech.)
PMID:23685747,10.1038/ng.2641,Forward genetic screen for malignant peripheral nerve sheath tumor formation identifies new genes and pathways driving tumorigenesis.,,...Immunofluorescence on tissue sections and cell lines with antibodies probing FOXR2 (SIGMA) and CNPase (Santa Cruz) were carried out...,0.9,Accept,Experimental Usage,CNPase antibody (Santa Cruz)
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"using the following unconjugated antibodies: rabbit anti-human HER1 (Abcam, ab52894), rabbit anti-human HER2 (ZSGB-BIO, ZA-0023)",0.95,Accept,Experimental Usage,"rabbit anti-human HER1 (Abcam, ab52894)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human HER1 (Abcam, ab52894), rabbit anti-human HER2 (ZSGB-BIO, ZA-0023), rabbit anti-human VEGFR2 (CST, 9698S)",0.95,Accept,Experimental Usage,"rabbit anti-human HER2 (ZSGB-BIO, ZA-0023)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human HER2 (ZSGB-BIO, ZA-0023), rabbit anti-human VEGFR2 (CST, 9698S), rabbit anti-human B7H3 (CST, #14058)",0.95,Accept,Experimental Usage,"rabbit anti-human VEGFR2 (CST, 9698S)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human VEGFR2 (CST, 9698S), rabbit anti-human B7H3 (CST, #14058), rabbit anti-human CD171 (Abcam, ab208155)",0.95,Accept,Experimental Usage,"rabbit anti-human B7H3 (CST, #14058)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human B7H3 (CST, #14058), rabbit anti-human CD171 (Abcam, ab208155), rabbit anti-human EGFRvIII (ZSGB-BIO, ZA-0643)",0.95,Accept,Experimental Usage,"rabbit anti-human CD171 (Abcam, ab208155)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human CD171 (Abcam, ab208155), rabbit anti-human EGFRvIII (ZSGB-BIO, ZA-0643), rabbit anti-human TGFβ1 (Abcam, ab215715)",0.95,Accept,Experimental Usage,"rabbit anti-human EGFRvIII (ZSGB-BIO, ZA-0643)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human EGFRvIII (ZSGB-BIO, ZA-0643), rabbit anti-human TGFβ1 (Abcam, ab215715), rabbit anti-human PDL1 (Genetex, GTX104763)",0.95,Accept,Experimental Usage,"rabbit anti-human TGFβ1 (Abcam, ab215715)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human TGFβ1 (Abcam, ab215715), rabbit anti-human PDL1 (Genetex, GTX104763) and rabbit anti-human S100 (ZSGB-BIO, ZA-0225)",0.95,Accept,Experimental Usage,"rabbit anti-human PDL1 (Genetex, GTX104763)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"rabbit anti-human PDL1 (Genetex, GTX104763) and rabbit anti-human S100 (ZSGB-BIO, ZA-0225). After deparaffinization, rehydration",0.95,Accept,Experimental Usage,"rabbit anti-human S100 (ZSGB-BIO, ZA-0225)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"The antibodies used are as follows: S100β- Alexa Fluor 647 (Abcam, ab196175); Alexa Fluor 647 AffiniPure F (ab') 2 Fragment Goat Anti-Human IgG",0.95,Accept,Experimental Usage,"S100β- Alexa Fluor 647 (Abcam, ab196175)"
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HER1-PE (352904), CD4-PE (317410), CD8a-APC (301014), CD45RO-PE (304206), and CCR7-Percp (353242) (all from BioLegend)",0.95,Accept,Experimental Usage,HER1-PE (352904)
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HER1-PE (352904), CD4-PE (317410), CD8a-APC (301014), CD45RO-PE (304206), and CCR7-Percp (353242) (all from BioLegend)",0.95,Accept,Experimental Usage,CD4-PE (317410)
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HER1-PE (352904), CD4-PE (317410), CD8a-APC (301014), CD45RO-PE (304206), and CCR7-Percp (353242) (all from BioLegend)",0.95,Accept,Experimental Usage,CD8a-APC (301014)
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HER1-PE (352904), CD4-PE (317410), CD8a-APC (301014), CD45RO-PE (304206), and CCR7-Percp (353242) (all from BioLegend)",0.95,Accept,Experimental Usage,CD45RO-PE (304206)
PMID:40025578,10.1186/s40478-025-01965-6,Development of CAR-T cell therapy for NF1/SWN-related nerve sheath tumor treatment.,,"HER1-PE (352904), CD4-PE (317410), CD8a-APC (301014), CD45RO-PE (304206), and CCR7-Percp (353242) (all from BioLegend)",0.95,Accept,Experimental Usage,CCR7-Percp (353242)
PMID:34011935,10.1038/s41419-021-03802-9,Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine.,,Antibodies used in western blotting targeting β-actin (#13E5)...were purchased from Cell Signaling Technology,0.9,Accept,Experimental Usage,β-actin antibody (#13E5)
PMID:34011935,10.1038/s41419-021-03802-9,Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine.,,Antibodies used in western blotting targeting...MEK1/2...were purchased from Cell Signaling Technology,0.85,Accept,Experimental Usage,MEK1/2 antibody
PMID:34011935,10.1038/s41419-021-03802-9,Metalloproteinase 1 downregulation in neurofibromatosis 1: Therapeutic potential of antimalarial hydroxychloroquine and chloroquine.,,phospho-MEK1/2 (#41G9)...were purchased from Cell Signaling Technology,0.9,Accept,Experimental Usage,phospho-MEK1/2 antibody (#41G9)
