resourceId,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
REScef0bba5,SPSS 18,Analysis Software,18,,,,,,,SPSS 18,PMID:23432799,10.1186/1477-7525-11-21,"Development of the adult PedsQL™ neurofibromatosis type 1 module: initial feasibility, reliability and validity.",,"Statistical analyses were done using SPSS 18 version for Windows (SPSS Inc., Chicago IL, USA)",0.9,Accept,Experimental Usage
RES4473da16,SAS 9.3,Analysis Software,9.3,,,,,,,SAS 9.3,PMID:23432799,10.1186/1477-7525-11-21,"Development of the adult PedsQL™ neurofibromatosis type 1 module: initial feasibility, reliability and validity.",,"Statistical analyses were done using SPSS 18 version for Windows (SPSS Inc., Chicago IL, USA) and SAS 9.3 version for Windows (SAS Institute Inc., Cary, NC, USA)",0.9,Accept,Experimental Usage
RESb82659a0,UCSF500 NGS Panel,Analysis Software,,,,,,,,UCSF500 NGS Panel,PMID:35945463,10.1007/s00401-022-02478-5,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1.,,Targeted next-generation sequencing was performed using the UCSF500 NGS Panel as previously described,0.9,Accept,Experimental Usage
RESd1a60b59,Rtsne,Package/Library,v.0.15,R,,,,,,Rtsne,PMID:35945463 | PMID:33025139,10.1007/s00401-022-02478-5 | 10.1007/s00401-020-02230-x,"Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1. | Epigenomic, genomic, and transcriptomic landscape of schwannomatosis.",,"Dimensionality reduction using t-distributed stochastic neighbor embedding (tSNE) was performed by Rtsne (v.0.15) | We used Rtsne package in Bioconductor to generate tSNE plots based on the top 10,000 most variably methylated CpG sites",0.9,Accept,Experimental Usage
RESbfcaebef,ComplexHeatmap,Package/Library,v.2.8.0,R,,,,,,ComplexHeatmap,PMID:35945463 | PMID:39093127,10.1007/s00401-022-02478-5 | 10.1158/1078-0432.CCR-24-0797,Multiplatform molecular analyses refine classification of gliomas arising in patients with neurofibromatosis type 1. | Early Detection of Malignant and Premalignant Peripheral Nerve Tumors Using Cell-Free DNA Fragmentomics.,,Visualization was performed using the R package ComplexHeatmap (v.2.8.0) | were represented by heatmaps using ComplexHeatmap (v.2.14.0) with supervised clustering,0.9,Accept,Experimental Usage
RES7b858888,Prism 4.0,Analysis Software,4.0,,,,,,,Prism 4.0,PMID:21681782,10.1002/ajh.22035,Nf1 mutant mice with p19ARF gene loss develop accelerated hematopoietic disease resembling acute leukemia with a variable phenotype.,,"Graphing and statistical analysis was performed with Prism 4.0 (GraphPad Software, La Jolla, CA)",0.85,Accept,Experimental Usage
RESa66dc0ff,AlphaFold 3,Web Application,,,,,,,,AlphaFold 3,PMID:40191916 | PMID:39373898,10.1093/g3journal/jkaf067 | 10.1007/s12031-024-02271-x,"The draft genome of the Wisconsin Miniature SwineTM, a valuable biomedical research tool. | Identification of Pathogenic Missense Mutations of NF1 Using Computational Approaches.",,"The WMSTM and human amino acid sequences were then input into AlphaFold 3 for structural predictions | we utilized AlphaFold3 to simulate both the wild-type and mutant NF1 structures, revealing the significant effects",0.9,Accept,Experimental Usage
RESe35e423b,Smart-seq2,Pipeline,,,,,,,,Smart-seq2,PMID:40217315,10.1186/s13073-025-01462-4,A single-cell atlas of Schwannoma across genetic backgrounds and anatomic locations.,,"Smart-seq2 whole transcriptome amplification, library construction, and sequencing were performed as previously published",0.9,Accept,Experimental Usage
RESfd3f0ced,scdDblFinder,Package/Library,,R,,,,,,scdDblFinder,PMID:40217315,10.1186/s13073-025-01462-4,A single-cell atlas of Schwannoma across genetic backgrounds and anatomic locations.,,Doublets were identified by combining the results of two methods that were published recently and implemented in R packages—scdDblFinder,0.9,Accept,Experimental Usage
RESa86320d5,scran,Package/Library,,R,,,,,,scran,PMID:40217315,10.1186/s13073-025-01462-4,A single-cell atlas of Schwannoma across genetic backgrounds and anatomic locations.,,scdDblFinder and the doubletCells algorithm from scran,0.9,Accept,Experimental Usage
RESf0ae0253,QuPath,Analysis Software,,,,,,,,QuPath,PMID:40217315,10.1186/s13073-025-01462-4,A single-cell atlas of Schwannoma across genetic backgrounds and anatomic locations.,,Quantification of staining intensity was performed in QuPath,0.9,Accept,Experimental Usage
RESb36323be,cBioPortal,Web Application,,,,,,,,cBioPortal,PMID:33507258 | PMID:39472976 | PMID:41564118,10.1001/jamanetworkopen.2020.35479 | 10.1186/s40478-024-01875-z | 10.1371/journal.pone.0340183,Assessment of RAS Dependency for BRAF Alterations Using Cancer Genomic Databases. | NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes. | Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,databases in cBioPortal including TCGA (The Cancer Genome Atlas) | The cBioportal website (cbioportal.org) was used to analyze The Cancer Genome Atlas (TCGA)—Firehose Legacy | Somatic variants were queried in cBioPortal (https://www.cbioportal.org/),0.9,Accept,Experimental Usage
RES3cf5ecfe,Seurat,Package/Library,5.3.0,R,https://satijalab.org/seurat/,,,,,Seurat,PMID:41591566 | PMID:33591953 | PMID:38216587,10.1007/s00401-026-02979-7 | 10.1172/jci.insight.146351 | 10.1038/s41467-023-40408-5,FAP expression as a marker of malignant transformation enabling in vivo characterization in peripheral nerve sheath tumors: a multimodal and translational study. | Chromosome 8 gain is associated with high-grade transformation in MPNST. | Epigenetic reprogramming shapes the cellular landscape of schwannoma.,,"We processed the data using Seurat (Version: 5.3.0, https://satijalab.org/seurat/) in R (Version: 4.4.0) | filtered_feature_bc_matrix was imported using the Read10X function in Seurat (version 3.0) | Data were normalized, and variance stabilized by SCTransform in Seurat version 3.0",0.95,Accept,Experimental Usage
RES01c7dd19,CellRanger,Analysis Software,,,,,,,,CellRanger,PMID:37770931 | PMID:33591953 | PMID:38216587,10.1186/s40478-023-01639-1 | 10.1172/jci.insight.146351 | 10.1038/s41467-023-40408-5,"Integration of single-nuclei RNA-sequencing, spatial transcriptomics and histochemistry defines the complex microenvironment of NF1-associated plexiform neurofibromas. | Chromosome 8 gain is associated with high-grade transformation in MPNST. | Epigenetic reprogramming shapes the cellular landscape of schwannoma.",,"Raw sequencing reads were processed using CellRanger (10 × Genomics) | The standard 10X Genomics Cell Ranger (version 3.1.0) pipeline was used to extract FASTQ files | Library demultiplexing, read alignment to human genome GRCh38, and unique molecular identifier (UMI) quantification was performed in Cell Ranger version 1.3.1",0.9,Accept,Experimental Usage
RES334e5156,Signac,Package/Library,1.8.0,R,,,,,,Signac,PMID:38216587,10.1038/s41467-023-40408-5,Epigenetic reprogramming shapes the cellular landscape of schwannoma.,,Preprocessing of single-nuclei RNA and ATAC data was performed using Signac v1.8.0,0.85,Accept,Experimental Usage
RESa5af335f,caret,Package/Library,6.0,R,,,,,,caret,PMID:38216587,10.1038/s41467-023-40408-5,Epigenetic reprogramming shapes the cellular landscape of schwannoma.,,a methylation-based classifier using differentially methylated probes from our discovery cohort of 66 tumors was used to construct a support vector machine (SVM) using caret version 6.0 in R version 3.6.0,0.85,Accept,Experimental Usage
RESbff2231d,Aardex MEMS Adherence Software (ElectronReader 0.9.9),Analysis Software,0.9.9,,,,,,,Aardex MEMS Adherence Software (ElectronReader 0.9.9),PMID:39858077,10.3390/cancers17020295,A Mixed Methods Study of Medication Adherence in Adults with Neurofibromatosis Type 1 (NF1) on a Clinical Trial of Selumetinib.,,"diaries and pill bottles (including empty ones) were collected, and MEMS TM cap data were uploaded to Aardex MEMS TM Adherence Software (ElectronReader 0.9.9).",0.85,Accept,Experimental Usage
RES97c08f58,NanoDrop 2000,Analysis Software,,,,,,,,NanoDrop 2000,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,"Purity of DNA was assessed by spectrophotometry using NanoDrop 2000 (Thermo Fisher Scientific, Waltham, MA, USA)",0.9,Accept,Experimental Usage
RES7913b4f8,Ion Torrent Personal Genome Machine—Ion Torrent PGM™,Analysis Software,,,,,,,,Ion Torrent Personal Genome Machine—Ion Torrent PGM™,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,NGS was performed on Ion Torrent Personal Genome Machine—Ion Torrent PGM™ (Thermo Fisher Scientific),0.95,Accept,Experimental Usage
RES3c41ec66,Torrent Suite software,Analysis Software,,,,,,,,Torrent Suite software,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,Primary analyses of NGS data were performed using Torrent Suite software on the Ion Torrent Browser,0.9,Accept,Experimental Usage
RES68b405f5,Ingenuity Variant Analysis software,Analysis Software,,,,,,,,Ingenuity Variant Analysis software,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,"For variant interpretation, Ingenuity ® Variant Analysis™ software (Qiagen) and SNPnexus web server were used",0.9,Accept,Experimental Usage
RESe64cb580,Integrative Genomics Viewer,Analysis Software,2.3.40,,,,,,,Integrative Genomics Viewer,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,"Variants were also viewed manually on Integrative Genomics Viewer (IGV—version 2.3.40; Broad Institute, Cambridge, MA, USA)",0.9,Accept,Experimental Usage
RES4aff662f,Alamut Visual,Analysis Software,2.6.1e,,,,,,,Alamut Visual,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,"on Alamut ® Visual (version 2.6.1e; Interactive Biosoftware, Rouen, France) to eliminate strand bias and reduce false positive calls",0.9,Accept,Experimental Usage
RES60889c90,Human Splicing Finder,Web Application,,,,,,,,Human Splicing Finder,PMID:40887659 | PMID:27999334,10.1186/s40246-025-00803-z | 10.3390/genes7120133,RENOVO-NF1 accurately predicts NF1 missense variant pathogenicity. | Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,with the Human Splicing Finder (HSF; http://www.umd.be/HSF/) | we also used the online Human Splicing Finder ( http://www.umd.be/HSF/ ),0.9,Accept,Experimental Usage
RES6e1d2bb9,AB3130 Genetic Analyzer,Analysis Software,,,,,,,,AB3130 Genetic Analyzer,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,"All variants were confirmed by Sanger sequencing in an AB3130 Genetic Analyzer (Applied Biosystems, Carlsbad, CA, USA)",0.9,Accept,Experimental Usage
RESc2ca7256,Sequencing Analysis software,Analysis Software,5.4,,,,,,,Sequencing Analysis software,PMID:27999334,10.3390/genes7120133,Hybridization Capture-Based Next-Generation Sequencing to Evaluate Coding Sequence and Deep Intronic Mutations in the NF1 Gene.,,the sequences were analyzed with the Sequencing Analysis software (version 5.4; Applied Biosystems),0.85,Accept,Experimental Usage
RESb0e64f59,FlowJo 7.6.5,Analysis Software,7.6.5,,,,,,,FlowJo 7.6.5,PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,"...analyzed with FACSDiva (BD Biosciences) or FlowJo 7.6.5 ( FlowJo.com ; Tree Star, OR, USA) software...",0.9,Accept,Experimental Usage
RES901801c4,SPSS v. 20.0,Analysis Software,v. 20.0,,,,,,,SPSS v. 20.0,PMID:29941005,10.1186/s13023-018-0843-1,Increased extracellular matrix deposition during chondrogenic differentiation of dental pulp stem cells from individuals with neurofibromatosis type 1: an in vitro 2D and 3D study.,,"...Statistical analysis was performed using Statistical Package for Social Sciences software (SPSS v. 20.0; Chicago, IL, USA)...",0.8,Accept,Experimental Usage
RESf69bc52a,ChAMP,Package/Library,v2.18.3,R,,,,,,ChAMP,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Data were analyzed using a modified workflow that is similar to the ChAMP methylation array analysis procedure in R (v3.5.1),0.9,Accept,Experimental Usage
RES4e13ca45,glmmTMB,Package/Library,v0.2.2,R,,,,,,glmmTMB,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Differentially methylated loci between cutaneous and plexiform neurofibromas were identified using a hierarchical generalized linear mixed model (GLMM) approach with a logit link function as implemented in glmmTMB (v0.2.2),0.85,Accept,Experimental Usage
RES70663c0d,DMRcate,Package/Library,v1.18.0,R,,,,,,DMRcate,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Differentially methylated regions were called using DMRcate (v1.18.0),0.85,Accept,Experimental Usage
RES4ac257d6,compartmap,Package/Library,v1.65.71,R,,,,,,compartmap,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Chromatin compartments were computed at 100 kb resolution as previously described and implemented in compartmap (v1.65.71),0.85,Accept,Experimental Usage
RES75091580,missMethyl,Package/Library,v1.16.0,R,,,,,,missMethyl,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Enrichment of pathways and gene ontology (GO) terms was performed using the gometh function within the missMethyl (v1.16.0) package in R,0.85,Accept,Experimental Usage
RESf910f1bf,PAMES,Package/Library,v0.2.3,R,,,,,,PAMES,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Tissue purity was estimated by PAMES (v0.2.3),0.85,Accept,Experimental Usage
RES25b63c76,SeSAMe,Package/Library,v1.3.2,R,,,,,,SeSAMe,PMID:33436083,10.1186/s13072-020-00380-6,Distinctive epigenomic alterations in NF1-deficient cutaneous and plexiform neurofibromas drive differential MKK/p38 signaling.,,Copy number alterations were computed using SeSAMe (v1.3.2) with minor modifications for plotting functionality,0.85,Accept,Experimental Usage
