_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer
PMID:29408605,10.1016/j.neuroscience.2018.01.054,Nf2 Mutation in Schwann Cells Delays Functional Neural Recovery Following Injury.,,"Differences among means for each group were analyzed by using t-tests and one way ANOVA using SigmaPlot software (Systat, San Jose, CA)",0.8,Accept,Experimental Usage,SigmaPlot software,Analysis Software,,,,,,,
PMID:21111000,10.1016/j.jneumeth.2010.10.021,A novel imaging-compatible sciatic nerve schwannoma model.,,Images were acquired using a Nikon Eclipse E800 microscope,0.8,Accept,Experimental Usage,Nikon Eclipse E800 microscope,Other,,,,,,,
PMID:24958239,10.1186/gb-2014-15-6-r80,SVA retrotransposon insertion-associated deletion represents a novel mutational mechanism underlying large genomic copy number changes with non-recurrent breakpoints.,,we used the non-B DNA database and the non-B DNA Motif Search Tool under preset search criteria for direct repeats,0.85,Accept,Experimental Usage,non-B DNA Motif Search Tool,Web Application,,,,,,,
PMID:24958239,10.1186/gb-2014-15-6-r80,SVA retrotransposon insertion-associated deletion represents a novel mutational mechanism underlying large genomic copy number changes with non-recurrent breakpoints.,,we screened both datasets for the presence of direct and inverted repeats using the MEME suite software,0.85,Accept,Experimental Usage,MEME suite software,Analysis Software,,,,,,,
PMID:24958239,10.1186/gb-2014-15-6-r80,SVA retrotransposon insertion-associated deletion represents a novel mutational mechanism underlying large genomic copy number changes with non-recurrent breakpoints.,,Both datasets were also investigated for the presence of retrotransposons by means of the UCSC Repeat Masker track,0.85,Accept,Experimental Usage,UCSC Repeat Masker,Web Application,,,,,,,
PMID:24958239,10.1186/gb-2014-15-6-r80,SVA retrotransposon insertion-associated deletion represents a novel mutational mechanism underlying large genomic copy number changes with non-recurrent breakpoints.,,we performed BLASTN self-alignments of the respective regions,0.85,Accept,Experimental Usage,BLASTN,Analysis Software,,,,,,,
PMID:32642737,10.1093/noajnl/vdz050,Assessing interobserver variability and accuracy in the histological diagnosis and classification of cutaneous neurofibromass.,,The hematoxylin and eosin (H&E)-stained slides were scanned using an Aperio XT scanner.,0.85,Accept,Experimental Usage,Aperio XT scanner,Analysis Software,,,,,,,
PMID:32642737,10.1093/noajnl/vdz050,Assessing interobserver variability and accuracy in the histological diagnosis and classification of cutaneous neurofibromass.,,who entered free text of up to a 200 word description for each case into a REDcap database,0.8,Accept,Experimental Usage,REDcap database,Database,,,,,,,
PMID:32642737,10.1093/noajnl/vdz050,Assessing interobserver variability and accuracy in the histological diagnosis and classification of cutaneous neurofibromass.,,"analyzed using the CaloPix viewer (TRIBVN-HEALTHCARE, Chatillon, France)",0.85,Accept,Experimental Usage,CaloPix viewer,Analysis Software,,,,,,,
PMID:38931352,10.3390/ph17060685,PET Imaging of Neurofibromatosis Type 1 with a Fluorine-18 Labeled Tryptophan Radiotracer.,,"L-[18F]FETrp was radiosynthesized in a custom-manufactured module purchased from PETCHEM Solutions Inc. (Pinckney, MI, USA)",0.85,Accept,Experimental Usage,PETCHEM module,Other,,,,,,,
PMID:38931352,10.3390/ph17060685,PET Imaging of Neurofibromatosis Type 1 with a Fluorine-18 Labeled Tryptophan Radiotracer.,,An Agilent ChemStation software (version C.01.07) was used for data analysis,0.9,Accept,Experimental Usage,Agilent ChemStation software (version C.01.07),Analysis Software,C.01.07,,,,,,
PMID:38931352,10.3390/ph17060685,PET Imaging of Neurofibromatosis Type 1 with a Fluorine-18 Labeled Tryptophan Radiotracer.,,Static and dynamic PET imaging in wild-type and NF1 tumor mice was performed in a PerkinElmer G4 microPET scanner,0.85,Accept,Experimental Usage,PerkinElmer G4 microPET scanner,Other,,,,,,,
PMID:38931352,10.3390/ph17060685,PET Imaging of Neurofibromatosis Type 1 with a Fluorine-18 Labeled Tryptophan Radiotracer.,,"ROIs were manually drawn with VivoQuant software version 4.0 (Invicro, Needham, MA, USA)",0.95,Accept,Experimental Usage,VivoQuant software version 4.0,Analysis Software,4.0,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,"MS was carried out using an Ultimate 3000 UPLC system (Thermo Fisher, Germany) connected to an Orbitrap Velos Pro mass spectrometer",0.85,Accept,Experimental Usage,Ultimate 3000 UPLC system,Analysis Software,,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,"MS was carried out using an Ultimate 3000 UPLC system (Thermo Fisher, Germany) connected to an Orbitrap Velos Pro mass spectrometer",0.85,Accept,Experimental Usage,Orbitrap Velos Pro mass spectrometer,Analysis Software,,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,Andromeda search engine integrated in MaxQuant version 1.3.05 programme was used to identify the proteins,0.95,Accept,Experimental Usage,MaxQuant version 1.3.05,Analysis Software,1.3.05,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,"LFQ data generated by Maxquant were processed using Microsoft Excel and specially developed proteomics software, Perseus",0.9,Accept,Experimental Usage,Perseus,Analysis Software,,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,"Functional enrichment analysis was performed using Benjamini-Hochberg multiple correction testing integrated in to the database for annotation, visualization and integrated discovery (DAVID) software",0.9,Accept,Experimental Usage,DAVID software,Analysis Software,,,,,,,
PMID:28126595,10.1016/j.ebiom.2017.01.020,Global Proteome and Phospho-proteome Analysis of Merlin-deficient Meningioma and Schwannoma Identifies PDLIM2 as a Novel Therapeutic Target.,,Confocal microscopy was performed using a Leica DMI6000B microscope,0.85,Accept,Experimental Usage,Leica DMI6000B microscope,Analysis Software,,,,,,,
PMID:39996452,10.1111/cns.70287,Cas9 Mouse Model of Skull Base Meningioma Driven by Combinational Gene Inactivation in Meningeal Cells.,,This study was conducted on a Bruker 7.0 T scanner (Bruker BioSpin GmbH).,0.8,Accept,Experimental Usage,Bruker 7.0 T scanner,Other,,,,,,,
PMID:41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,,A comprehensive search strategy was deployed across the databases: PubMed/MEDLINE and Google Scholar.,0.8,Accept,Experimental Usage,PubMed/MEDLINE,Database,,,,,,,
PMID:41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,,A comprehensive search strategy was deployed across the databases: PubMed/MEDLINE and Google Scholar.,0.8,Accept,Experimental Usage,Google Scholar,Database,,,,,,,
PMID:41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,,"manual additions from SYNAPSE, the CTF data portal, and BioArchives, to collect technical reports and preprints.",0.85,Accept,Experimental Usage,SYNAPSE,Database,,,,,,,
PMID:41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,,"manual additions from SYNAPSE, the CTF data portal, and BioArchives, to collect technical reports and preprints.",0.85,Accept,Experimental Usage,CTF data portal,Database,,,,,,,
PMID:41168866,10.1186/s13023-025-04093-5,Artificial intelligence-based tools for precision diagnosis and treatment of neurofibromatosis type 1 associated peripheral and central glial tumors.,,"manual additions from SYNAPSE, the CTF data portal, and BioArchives, to collect technical reports and preprints.",0.8,Accept,Experimental Usage,BioArchives,Database,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,Kaplan-Meier plots were generated in GraphPad Prism and p-values were determined by log-rank Mantel-Cox test.,0.8,Accept,Experimental Usage,GraphPad Prism,Analysis Software,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,Kaplan-Meier plots were generated in GraphPad Prism and p-values were determined by log-rank Mantel-Cox test.,0.9,Accept,Experimental Usage,log-rank Mantel-Cox test,Analysis Software,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,Kaplan-Meier plots were generated in GraphPad Prism and p-values were determined by log-rank Mantel-Cox test.,0.85,Accept,Experimental Usage,Kaplan-Meier plots,Analysis Software,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,"For patients in the institutional cohort whose samples underwent bulk RNA sequencing, whole exome sequencing and spatial transcriptomics profiling",0.9,Accept,Experimental Usage,bulk RNA sequencing,Analysis Software,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,"For patients in the institutional cohort whose samples underwent bulk RNA sequencing, whole exome sequencing and spatial transcriptomics profiling",0.9,Accept,Experimental Usage,whole exome sequencing,Analysis Software,,,,,,,
PMID:40063513,10.1158/1078-0432.CCR-24-3029,DLK1 Distinguishes Subsets of NF1-Associated Malignant Peripheral Nerve Sheath Tumors with Divergent Molecular Signatures.,,"For patients in the institutional cohort whose samples underwent bulk RNA sequencing, whole exome sequencing and spatial transcriptomics profiling",0.9,Accept,Experimental Usage,spatial transcriptomics profiling,Analysis Software,,,,,,,
PMID:34935315,10.1117/1.JBO.26.12.125001,Analysis of muscle tissue in vivo using fiber-optic autofluorescence and diffuse reflectance spectroscopy.,,System control and data collection were performed on a PC laptop using MATLAB (Mathworks) via direct USB connection...,0.85,Accept,Experimental Usage,MATLAB,Analysis Software,,MATLAB,,,,,
PMID:34935315,10.1117/1.JBO.26.12.125001,Analysis of muscle tissue in vivo using fiber-optic autofluorescence and diffuse reflectance spectroscopy.,,An Arduino was used for transistor–transistor logic and pulse-width modulation signals for control of the LD and shutter servos...,0.8,Accept,Experimental Usage,Arduino,Command-line Tool,,,,,,,
PMID:34935315,10.1117/1.JBO.26.12.125001,Analysis of muscle tissue in vivo using fiber-optic autofluorescence and diffuse reflectance spectroscopy.,,"sections were cut on a Leica CM1950 Clinical Cryostat, captured on Superfrost™ Plus Microscope Slides...",0.75,Accept,Experimental Usage,Leica CM1950 Clinical Cryostat,Other,,,,,,,
PMID:8582272,10.1242/dev.121.11.3583,Neurofibromin-deficient fibroblasts fail to form perineurium in vitro.,,"photographed on a JOEL-10 CX electron microscope at 1000–50,000 magnification",0.8,Accept,Experimental Usage,JOEL-10 CX electron microscope,Other,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,Amplified biotinylated cRNA (1.5 µg) was hybridized to HumanRef-8_v2 Sentrix BeadChips.,0.9,Accept,Experimental Usage,HumanRef-8_v2 Sentrix BeadChips,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,"dried, and scanned in an Illumina BeadStation 500 scanner.",0.85,Accept,Experimental Usage,Illumina BeadStation 500 scanner,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,Image acquisition and initial image analysis were done with Illumina BeadScan and BeadStudio applications.,0.8,Accept,Experimental Usage,BeadScan,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,Image acquisition and initial image analysis were done with Illumina BeadScan and BeadStudio applications.,0.8,Accept,Experimental Usage,BeadStudio,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,Twenty-one select transcripts plus an endogenous control (GAPDH) were interrogated by qPCR in all 79 samples that were analyzed on microarrays on 384-well microfluidic cards,0.75,Accept,Experimental Usage,384-well microfluidic cards,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,"In those cases in which family data were available, SNVs were checked for Mendelian segregation with PedCheck",0.85,Accept,Experimental Usage,PedCheck,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,Hardy-Weinberg equilibrium (HWE) proportions were tested with PEDSTATS on 70 unrelated individuals.,0.85,Accept,Experimental Usage,PEDSTATS,Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,"""Tiled Regression"" as implemented in TRAP (Tiled Regression Analysis Package) was used to identify the set of independent significant variants",0.9,Accept,Experimental Usage,TRAP (Tiled Regression Analysis Package),Analysis Software,,,,,,,
PMID:25329635,10.1371/journal.pgen.1004575,Genetic modifiers of neurofibromatosis type 1-associated café-au-lait macule count identified using multi-platform analysis.,,"For genotyping DPH2 SNPs rs4660761 and rs7161, we used genotyping calls obtained from Illumina Human OmniQuad-1M SNP-arrays.",0.85,Accept,Experimental Usage,Illumina Human OmniQuad-1M SNP-arrays,Analysis Software,,,,,,,
